system:index,groups,label,.geo
39,"[{classification=0, sum=0.0}, {classification=1, sum=389.4980392156863}, {classification=2, sum=40.0}, {classification=3, sum=1259076.68235294}, {classification=4, sum=121394.98039215694}, {classification=5, sum=81630.0}, {classification=6, sum=7318.494117647058}]",40,"{""type"":""Polygon"",""coordinates"":[[[22.140820165289057,57.20510318143561],[22.725535247933585,57.20510318143561],[22.725535247933585,57.3763679793729],[22.140820165289057,57.3763679793729],[22.140820165289057,57.20510318143561]]]}"
40,"[{classification=0, sum=0.0}, {classification=1, sum=317.0}, {classification=2, sum=22.0}, {classification=3, sum=835156.7764705936}, {classification=4, sum=23333.301960784316}, {classification=5, sum=16310.0}, {classification=6, sum=1535.4352941176471}]",41,"{""type"":""Polygon"",""coordinates"":[[[22.140820165289057,57.3763679793729],[22.725535247933585,57.3763679793729],[22.725535247933585,57.54763277731019],[22.140820165289057,57.54763277731019],[22.140820165289057,57.3763679793729]]]}"
41,"[{classification=0, sum=0.0}, {classification=1, sum=131.0}, {classification=3, sum=341976.76470588247}, {classification=4, sum=8121.976470588215}, {classification=5, sum=7502.568627450981}, {classification=6, sum=1750.164705882353}]",42,"{""type"":""Polygon"",""coordinates"":[[[22.140820165289057,57.54763277731019],[22.725535247933585,57.54763277731019],[22.725535247933585,57.71889757524748],[22.140820165289057,57.71889757524748],[22.140820165289057,57.54763277731019]]]}"
42,"[{classification=0, sum=0.0}, {classification=1, sum=2.0}, {classification=2, sum=4.0}, {classification=3, sum=12575.058823529358}, {classification=4, sum=4164.596078431371}, {classification=5, sum=161.2549019607843}, {classification=6, sum=1357.129411764706}]",43,"{""type"":""Polygon"",""coordinates"":[[[22.140820165289057,57.71889757524748],[22.725535247933585,57.71889757524748],[22.725535247933585,57.89016237318477],[22.140820165289057,57.89016237318477],[22.140820165289057,57.71889757524748]]]}"
48,[],49,"{""type"":""Polygon"",""coordinates"":[[[22.725535247933585,56.17751439381187],[23.310250330578114,56.17751439381187],[23.310250330578114,56.34877919174916],[22.725535247933585,56.34877919174916],[22.725535247933585,56.17751439381187]]]}"
49,"[{classification=0, sum=0.0}, {classification=1, sum=40.0}, {classification=2, sum=28.0}, {classification=3, sum=80788.21176470586}, {classification=4, sum=529.0039215686274}, {classification=5, sum=190.0}, {classification=6, sum=5874.023529411766}]",50,"{""type"":""Polygon"",""coordinates"":[[[22.725535247933585,56.34877919174916],[23.310250330578114,56.34877919174916],[23.310250330578114,56.52004398968645],[22.725535247933585,56.52004398968645],[22.725535247933585,56.34877919174916]]]}"
50,"[{classification=0, sum=0.0}, {classification=1, sum=526.0}, {classification=2, sum=176.0}, {classification=3, sum=1367872.705882357}, {classification=4, sum=70586.96470588236}, {classification=5, sum=3312.5098039215686}, {classification=6, sum=14793.670588235294}]",51,"{""type"":""Polygon"",""coordinates"":[[[22.725535247933585,56.52004398968645],[23.310250330578114,56.52004398968645],[23.310250330578114,56.69130878762374],[22.725535247933585,56.69130878762374],[22.725535247933585,56.52004398968645]]]}"
51,"[{classification=0, sum=0.0}, {classification=1, sum=783.0}, {classification=2, sum=130.50196078431372}, {classification=3, sum=1918883.8941176524}, {classification=4, sum=27479.952941176474}, {classification=5, sum=17971.843137254902}, {classification=6, sum=9596.894117647058}]",52,"{""type"":""Polygon"",""coordinates"":[[[22.725535247933585,56.69130878762374],[23.310250330578114,56.69130878762374],[23.310250330578114,56.86257358556103],[22.725535247933585,56.86257358556103],[22.725535247933585,56.69130878762374]]]}"
52,"[{classification=0, sum=0.0}, {classification=1, sum=745.0}, {classification=2, sum=115.49803921568628}, {classification=3, sum=1830003.1999999948}, {classification=4, sum=35386.49411764705}, {classification=5, sum=14398.098039215685}, {classification=6, sum=14024.988235294119}]",53,"{""type"":""Polygon"",""coordinates"":[[[22.725535247933585,56.86257358556103],[23.310250330578114,56.86257358556103],[23.310250330578114,57.03383838349832],[22.725535247933585,57.03383838349832],[22.725535247933585,56.86257358556103]]]}"
53,"[{classification=0, sum=0.0}, {classification=1, sum=548.9960784313726}, {classification=2, sum=42.0}, {classification=3, sum=1033174.8823529342}, {classification=4, sum=52022.35294117646}, {classification=5, sum=7743.725490196079}, {classification=6, sum=4320.894117647059}]",54,"{""type"":""Polygon"",""coordinates"":[[[22.725535247933585,57.03383838349832],[23.310250330578114,57.03383838349832],[23.310250330578114,57.20510318143561],[22.725535247933585,57.20510318143561],[22.725535247933585,57.03383838349832]]]}"
54,"[{classification=0, sum=0.0}, {classification=1, sum=402.14509803921567}, {classification=2, sum=14.0}, {classification=3, sum=685775.5764705851}, {classification=4, sum=183063.92156862756}, {classification=5, sum=11165.0}, {classification=6, sum=11988.54117647059}]",55,"{""type"":""Polygon"",""coordinates"":[[[22.725535247933585,57.20510318143561],[23.310250330578114,57.20510318143561],[23.310250330578114,57.3763679793729],[22.725535247933585,57.3763679793729],[22.725535247933585,57.20510318143561]]]}"
55,"[{classification=0, sum=0.0}, {classification=1, sum=82.95294117647059}, {classification=2, sum=7.341176470588235}, {classification=3, sum=127014.8588235297}, {classification=4, sum=4736.07843137255}, {classification=5, sum=1747.6470588235293}, {classification=6, sum=1607.1294117647062}]",56,"{""type"":""Polygon"",""coordinates"":[[[22.725535247933585,57.3763679793729],[23.310250330578114,57.3763679793729],[23.310250330578114,57.54763277731019],[22.725535247933585,57.54763277731019],[22.725535247933585,57.3763679793729]]]}"
63,"[{classification=0, sum=0.0}, {classification=3, sum=1739.9529411764706}, {classification=5, sum=10.0}, {classification=6, sum=181.0823529411765}]",64,"{""type"":""Polygon"",""coordinates"":[[[23.310250330578114,56.17751439381187],[23.894965413222643,56.17751439381187],[23.894965413222643,56.34877919174916],[23.310250330578114,56.34877919174916],[23.310250330578114,56.17751439381187]]]}"
64,"[{classification=0, sum=0.0}, {classification=1, sum=354.5019607843137}, {classification=2, sum=145.49019607843138}, {classification=3, sum=1031441.341176471}, {classification=4, sum=15832.439215686274}, {classification=5, sum=3063.745098039216}, {classification=6, sum=20543.15294117647}]",65,"{""type"":""Polygon"",""coordinates"":[[[23.310250330578114,56.34877919174916],[23.894965413222643,56.34877919174916],[23.894965413222643,56.52004398968645],[23.310250330578114,56.52004398968645],[23.310250330578114,56.34877919174916]]]}"
65,"[{classification=0, sum=0.0}, {classification=1, sum=608.7450980392157}, {classification=2, sum=140.49411764705883}, {classification=3, sum=1994436.1176470444}, {classification=4, sum=63145.06666666667}, {classification=5, sum=17013.725490196077}, {classification=6, sum=42014.89411764706}]",66,"{""type"":""Polygon"",""coordinates"":[[[23.310250330578114,56.52004398968645],[23.894965413222643,56.52004398968645],[23.894965413222643,56.69130878762374],[23.310250330578114,56.69130878762374],[23.310250330578114,56.52004398968645]]]}"
66,"[{classification=0, sum=0.0}, {classification=1, sum=628.7490196078431}, {classification=2, sum=48.0}, {classification=3, sum=1000481.011764705}, {classification=4, sum=104311.95294117647}, {classification=5, sum=144214.82352941175}, {classification=6, sum=9546.70588235294}]",67,"{""type"":""Polygon"",""coordinates"":[[[23.310250330578114,56.69130878762374],[23.894965413222643,56.69130878762374],[23.894965413222643,56.86257358556103],[23.310250330578114,56.86257358556103],[23.310250330578114,56.69130878762374]]]}"
67,"[{classification=0, sum=0.0}, {classification=1, sum=363.99607843137255}, {classification=2, sum=38.0}, {classification=3, sum=606077.235294118}, {classification=4, sum=402095.9529411763}, {classification=5, sum=23041.15686274509}, {classification=6, sum=21757.34117647059}]",68,"{""type"":""Polygon"",""coordinates"":[[[23.310250330578114,56.86257358556103],[23.894965413222643,56.86257358556103],[23.894965413222643,57.03383838349832],[23.310250330578114,57.03383838349832],[23.310250330578114,56.86257358556103]]]}"
68,"[{classification=0, sum=0.0}, {classification=1, sum=3.0}, {classification=3, sum=7701.964705882361}, {classification=4, sum=3486.0705882352954}, {classification=5, sum=60.0}, {classification=6, sum=768.9411764705884}]",69,"{""type"":""Polygon"",""coordinates"":[[[23.310250330578114,57.03383838349832],[23.894965413222643,57.03383838349832],[23.894965413222643,57.20510318143561],[23.310250330578114,57.20510318143561],[23.310250330578114,57.03383838349832]]]}"
78,"[{classification=0, sum=0.0}, {classification=1, sum=102.83921568627451}, {classification=2, sum=4.0}, {classification=3, sum=48531.00000000007}, {classification=4, sum=611.9843137254902}, {classification=5, sum=278.7450980392157}, {classification=6, sum=1708.7529411764706}]",79,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,56.17751439381187],[24.47968049586717,56.17751439381187],[24.47968049586717,56.34877919174916],[23.894965413222643,56.34877919174916],[23.894965413222643,56.17751439381187]]]}"
79,"[{classification=0, sum=0.0}, {classification=1, sum=1302.9960784313726}, {classification=2, sum=156.0}, {classification=3, sum=1891034.4235294126}, {classification=4, sum=17850.964705882354}, {classification=5, sum=40822.509803921566}, {classification=6, sum=34576.49411764706}]",80,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,56.34877919174916],[24.47968049586717,56.34877919174916],[24.47968049586717,56.52004398968645],[23.894965413222643,56.52004398968645],[23.894965413222643,56.34877919174916]]]}"
80,"[{classification=0, sum=0.0}, {classification=1, sum=1059.4941176470588}, {classification=2, sum=158.0}, {classification=3, sum=1419241.1999999878}, {classification=4, sum=39256.94117647059}, {classification=5, sum=18203.745098039217}, {classification=6, sum=17617.435294117648}]",81,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,56.52004398968645],[24.47968049586717,56.52004398968645],[24.47968049586717,56.69130878762374],[23.894965413222643,56.69130878762374],[23.894965413222643,56.52004398968645]]]}"
81,"[{classification=0, sum=0.0}, {classification=1, sum=602.0}, {classification=2, sum=86.0}, {classification=3, sum=990940.8705882356}, {classification=4, sum=280677.34901960794}, {classification=5, sum=65856.25490196078}, {classification=6, sum=24409.435294117648}]",82,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,56.69130878762374],[24.47968049586717,56.69130878762374],[24.47968049586717,56.86257358556103],[23.894965413222643,56.86257358556103],[23.894965413222643,56.69130878762374]]]}"
82,"[{classification=0, sum=0.0}, {classification=1, sum=680.9960784313726}, {classification=2, sum=198.0}, {classification=3, sum=1106187.4470588195}, {classification=4, sum=663227.356862745}, {classification=5, sum=42660.960784313706}, {classification=6, sum=303499.97647058824}]",83,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,56.86257358556103],[24.47968049586717,56.86257358556103],[24.47968049586717,57.03383838349832],[23.894965413222643,57.03383838349832],[23.894965413222643,56.86257358556103]]]}"
83,"[{classification=0, sum=0.0}, {classification=1, sum=211.0}, {classification=2, sum=30.0}, {classification=3, sum=473410.3058823529}, {classification=4, sum=253848.50196078484}, {classification=5, sum=3945.7450980392155}, {classification=6, sum=36025.71764705881}]",84,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,57.03383838349832],[24.47968049586717,57.03383838349832],[24.47968049586717,57.20510318143561],[23.894965413222643,57.20510318143561],[23.894965413222643,57.03383838349832]]]}"
84,"[{classification=0, sum=0.0}, {classification=1, sum=20.0}, {classification=2, sum=22.0}, {classification=3, sum=125523.08235294162}, {classification=4, sum=8144.062745098038}, {classification=5, sum=1025.7058823529412}, {classification=6, sum=4259.8117647058825}]",85,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,57.20510318143561],[24.47968049586717,57.20510318143561],[24.47968049586717,57.3763679793729],[23.894965413222643,57.3763679793729],[23.894965413222643,57.20510318143561]]]}"
85,"[{classification=0, sum=0.0}, {classification=1, sum=35.498039215686276}, {classification=2, sum=4.0}, {classification=3, sum=199570.76470588284}, {classification=4, sum=6685.192156862736}, {classification=5, sum=488.11764705882354}, {classification=6, sum=1094.4941176470588}]",86,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,57.3763679793729],[24.47968049586717,57.3763679793729],[24.47968049586717,57.54763277731019],[23.894965413222643,57.54763277731019],[23.894965413222643,57.3763679793729]]]}"
86,"[{classification=0, sum=0.0}, {classification=1, sum=50.0}, {classification=2, sum=2.0}, {classification=3, sum=125787.09411764718}, {classification=4, sum=24432.47058823533}, {classification=5, sum=1321.235294117647}, {classification=6, sum=1815.835294117647}]",87,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,57.54763277731019],[24.47968049586717,57.54763277731019],[24.47968049586717,57.71889757524748],[23.894965413222643,57.71889757524748],[23.894965413222643,57.54763277731019]]]}"
87,"[{classification=0, sum=0.0}, {classification=1, sum=154.99607843137255}, {classification=2, sum=4.0}, {classification=3, sum=260499.67058823546}, {classification=4, sum=18890.337254901937}, {classification=5, sum=1188.7254901960785}, {classification=6, sum=7039.647058823528}]",88,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,57.71889757524748],[24.47968049586717,57.71889757524748],[24.47968049586717,57.89016237318477],[23.894965413222643,57.89016237318477],[23.894965413222643,57.71889757524748]]]}"
88,"[{classification=0, sum=0.0}, {classification=3, sum=2936.2823529411753}, {classification=4, sum=53.976470588235294}]",89,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,57.89016237318477],[24.47968049586717,57.89016237318477],[24.47968049586717,58.06142717112206],[23.894965413222643,58.06142717112206],[23.894965413222643,57.89016237318477]]]}"
93,"[{classification=0, sum=0.0}, {classification=1, sum=117.49803921568628}, {classification=2, sum=8.0}, {classification=3, sum=72977.25882352945}, {classification=4, sum=176.50196078431372}, {classification=5, sum=130.0}, {classification=6, sum=1776.0}]",94,"{""type"":""Polygon"",""coordinates"":[[[24.47968049586717,56.17751439381187],[25.0643955785117,56.17751439381187],[25.0643955785117,56.34877919174916],[24.47968049586717,56.34877919174916],[24.47968049586717,56.17751439381187]]]}"
94,"[{classification=0, sum=0.0}, {classification=1, sum=1515.729411764706}, {classification=2, sum=50.0}, {classification=3, sum=1011108.6117647061}, {classification=4, sum=24072.956862745097}, {classification=5, sum=4035.470588235294}, {classification=6, sum=6926.2588235294115}]",95,"{""type"":""Polygon"",""coordinates"":[[[24.47968049586717,56.34877919174916],[25.0643955785117,56.34877919174916],[25.0643955785117,56.52004398968645],[24.47968049586717,56.52004398968645],[24.47968049586717,56.34877919174916]]]}"
95,"[{classification=0, sum=0.0}, {classification=1, sum=1827.9921568627453}, {classification=2, sum=42.0}, {classification=3, sum=940515.5411764695}, {classification=4, sum=104472.09411764707}, {classification=5, sum=5173.745098039216}, {classification=6, sum=7366.423529411764}]",96,"{""type"":""Polygon"",""coordinates"":[[[24.47968049586717,56.52004398968645],[25.0643955785117,56.52004398968645],[25.0643955785117,56.69130878762374],[24.47968049586717,56.69130878762374],[24.47968049586717,56.52004398968645]]]}"
96,"[{classification=0, sum=0.0}, {classification=1, sum=1150.9960784313726}, {classification=2, sum=54.0}, {classification=3, sum=1003543.4470588237}, {classification=4, sum=209933.66274509806}, {classification=5, sum=4231.21568627451}, {classification=6, sum=27613.50588235294}]",97,"{""type"":""Polygon"",""coordinates"":[[[24.47968049586717,56.69130878762374],[25.0643955785117,56.69130878762374],[25.0643955785117,56.86257358556103],[24.47968049586717,56.86257358556103],[24.47968049586717,56.69130878762374]]]}"
97,"[{classification=0, sum=0.0}, {classification=1, sum=464.0}, {classification=2, sum=30.0}, {classification=3, sum=571429.16470588}, {classification=4, sum=34827.70196078431}, {classification=5, sum=5440.019607843137}, {classification=6, sum=9679.482352941177}]",98,"{""type"":""Polygon"",""coordinates"":[[[24.47968049586717,56.86257358556103],[25.0643955785117,56.86257358556103],[25.0643955785117,57.03383838349832],[24.47968049586717,57.03383838349832],[24.47968049586717,56.86257358556103]]]}"
98,"[{classification=0, sum=0.0}, {classification=1, sum=205.0}, {classification=2, sum=44.0}, {classification=3, sum=560880.8823529407}, {classification=4, sum=76399.12156862745}, {classification=5, sum=12351.176470588234}, {classification=6, sum=10230.0}]",99,"{""type"":""Polygon"",""coordinates"":[[[24.47968049586717,57.03383838349832],[25.0643955785117,57.03383838349832],[25.0643955785117,57.20510318143561],[24.47968049586717,57.20510318143561],[24.47968049586717,57.03383838349832]]]}"
99,"[{classification=0, sum=0.0}, {classification=1, sum=501.0}, {classification=2, sum=70.0}, {classification=3, sum=1078209.70588235}, {classification=4, sum=63846.16470588235}, {classification=5, sum=14426.235294117647}, {classification=6, sum=7054.494117647059}]",100,"{""type"":""Polygon"",""coordinates"":[[[24.47968049586717,57.20510318143561],[25.0643955785117,57.20510318143561],[25.0643955785117,57.3763679793729],[24.47968049586717,57.3763679793729],[24.47968049586717,57.20510318143561]]]}"
100,"[{classification=0, sum=0.0}, {classification=1, sum=1029.7490196078431}, {classification=2, sum=54.0}, {classification=3, sum=1323192.2470588235}, {classification=4, sum=130818.74509803933}, {classification=5, sum=13435.607843137255}, {classification=6, sum=12031.505882352943}]",101,"{""type"":""Polygon"",""coordinates"":[[[24.47968049586717,57.3763679793729],[25.0643955785117,57.3763679793729],[25.0643955785117,57.54763277731019],[24.47968049586717,57.54763277731019],[24.47968049586717,57.3763679793729]]]}"
101,"[{classification=0, sum=0.0}, {classification=1, sum=776.7490196078431}, {classification=2, sum=50.0}, {classification=3, sum=1233782.6705882389}, {classification=4, sum=60519.01176470588}, {classification=5, sum=25691.8431372549}, {classification=6, sum=6860.964705882353}]",102,"{""type"":""Polygon"",""coordinates"":[[[24.47968049586717,57.54763277731019],[25.0643955785117,57.54763277731019],[25.0643955785117,57.71889757524748],[24.47968049586717,57.71889757524748],[24.47968049586717,57.54763277731019]]]}"
102,"[{classification=0, sum=0.0}, {classification=1, sum=919.0}, {classification=2, sum=48.0}, {classification=3, sum=1098371.7176470556}, {classification=4, sum=72441.97647058824}, {classification=5, sum=8225.64705882353}, {classification=6, sum=13179.78823529412}]",103,"{""type"":""Polygon"",""coordinates"":[[[24.47968049586717,57.71889757524748],[25.0643955785117,57.71889757524748],[25.0643955785117,57.89016237318477],[24.47968049586717,57.89016237318477],[24.47968049586717,57.71889757524748]]]}"
