system:index,groups,label,.geo
41,"[{classification=0, sum=0.0}, {classification=1, sum=85.0}, {classification=2, sum=20.0}, {classification=3, sum=207569.3294117648}, {classification=4, sum=13710.509803921555}, {classification=5, sum=5681.137254901962}, {classification=6, sum=2644.5176470588235}]",42,"{""type"":""Polygon"",""coordinates"":[[[22.140820165289057,57.54763277731019],[22.725535247933585,57.54763277731019],[22.725535247933585,57.71889757524748],[22.140820165289057,57.71889757524748],[22.140820165289057,57.54763277731019]]]}"
42,"[{classification=0, sum=0.0}, {classification=1, sum=2.0}, {classification=3, sum=7250.988235294122}, {classification=4, sum=5800.925490196069}, {classification=5, sum=89.8235294117647}, {classification=6, sum=1932.6117647058825}]",43,"{""type"":""Polygon"",""coordinates"":[[[22.140820165289057,57.71889757524748],[22.725535247933585,57.71889757524748],[22.725535247933585,57.89016237318477],[22.140820165289057,57.89016237318477],[22.140820165289057,57.71889757524748]]]}"
48,"[{classification=0, sum=0.0}, {classification=1, sum=48.0}, {classification=3, sum=89351.25882352948}, {classification=4, sum=604.0}, {classification=5, sum=100.0}, {classification=6, sum=54.0}]",49,"{""type"":""Polygon"",""coordinates"":[[[22.725535247933585,56.17751439381187],[23.310250330578114,56.17751439381187],[23.310250330578114,56.34877919174916],[22.725535247933585,56.34877919174916],[22.725535247933585,56.17751439381187]]]}"
49,"[{classification=0, sum=0.0}, {classification=1, sum=498.6235294117647}, {classification=2, sum=52.0}, {classification=3, sum=1356202.7764705834}, {classification=4, sum=11439.498039215687}, {classification=5, sum=9610.529411764704}, {classification=6, sum=5364.1882352941175}]",50,"{""type"":""Polygon"",""coordinates"":[[[22.725535247933585,56.34877919174916],[23.310250330578114,56.34877919174916],[23.310250330578114,56.52004398968645],[22.725535247933585,56.52004398968645],[22.725535247933585,56.34877919174916]]]}"
50,"[{classification=0, sum=0.0}, {classification=1, sum=1175.1215686274509}, {classification=2, sum=26.0}, {classification=3, sum=1278458.294117636}, {classification=4, sum=97006.90196078431}, {classification=5, sum=8572.490196078432}, {classification=6, sum=9030.75294117647}]",51,"{""type"":""Polygon"",""coordinates"":[[[22.725535247933585,56.52004398968645],[23.310250330578114,56.52004398968645],[23.310250330578114,56.69130878762374],[22.725535247933585,56.69130878762374],[22.725535247933585,56.52004398968645]]]}"
51,"[{classification=0, sum=0.0}, {classification=1, sum=939.6196078431373}, {classification=2, sum=74.0}, {classification=3, sum=1859230.4352941231}, {classification=4, sum=38470.43137254902}, {classification=5, sum=21337.509803921566}, {classification=6, sum=5140.494117647058}]",52,"{""type"":""Polygon"",""coordinates"":[[[22.725535247933585,56.69130878762374],[23.310250330578114,56.69130878762374],[23.310250330578114,56.86257358556103],[22.725535247933585,56.86257358556103],[22.725535247933585,56.69130878762374]]]}"
52,"[{classification=0, sum=0.0}, {classification=1, sum=492.0}, {classification=2, sum=86.0}, {classification=3, sum=1757355.9529411679}, {classification=4, sum=35949.97647058824}, {classification=5, sum=28501.19607843137}, {classification=6, sum=12850.470588235294}]",53,"{""type"":""Polygon"",""coordinates"":[[[22.725535247933585,56.86257358556103],[23.310250330578114,56.86257358556103],[23.310250330578114,57.03383838349832],[22.725535247933585,57.03383838349832],[22.725535247933585,56.86257358556103]]]}"
53,"[{classification=0, sum=0.0}, {classification=1, sum=430.0}, {classification=2, sum=36.0}, {classification=3, sum=914315.670588227}, {classification=4, sum=41985.521568627395}, {classification=5, sum=21176.862745098042}, {classification=6, sum=4583.458823529412}]",54,"{""type"":""Polygon"",""coordinates"":[[[22.725535247933585,57.03383838349832],[23.310250330578114,57.03383838349832],[23.310250330578114,57.20510318143561],[22.725535247933585,57.20510318143561],[22.725535247933585,57.03383838349832]]]}"
54,"[{classification=0, sum=0.0}, {classification=1, sum=335.8705882352941}, {classification=2, sum=16.0}, {classification=3, sum=612667.7529411772}, {classification=4, sum=169785.41176470596}, {classification=5, sum=6468.35294117647}, {classification=6, sum=31710.541176470586}]",55,"{""type"":""Polygon"",""coordinates"":[[[22.725535247933585,57.20510318143561],[23.310250330578114,57.20510318143561],[23.310250330578114,57.3763679793729],[22.725535247933585,57.3763679793729],[22.725535247933585,57.20510318143561]]]}"
55,"[{classification=0, sum=0.0}, {classification=1, sum=24.529411764705884}, {classification=2, sum=4.0}, {classification=3, sum=94768.623529412}, {classification=4, sum=6481.443137254903}, {classification=5, sum=1080.0}, {classification=6, sum=2514.4470588235295}]",56,"{""type"":""Polygon"",""coordinates"":[[[22.725535247933585,57.3763679793729],[23.310250330578114,57.3763679793729],[23.310250330578114,57.54763277731019],[22.725535247933585,57.54763277731019],[22.725535247933585,57.3763679793729]]]}"
63,"[{classification=0, sum=0.0}, {classification=1, sum=5.623529411764705}, {classification=3, sum=59421.54117647074}, {classification=4, sum=148.0}, {classification=5, sum=10.0}, {classification=6, sum=42.0}]",64,"{""type"":""Polygon"",""coordinates"":[[[23.310250330578114,56.17751439381187],[23.894965413222643,56.17751439381187],[23.894965413222643,56.34877919174916],[23.310250330578114,56.34877919174916],[23.310250330578114,56.17751439381187]]]}"
64,"[{classification=0, sum=0.0}, {classification=1, sum=604.3725490196078}, {classification=2, sum=52.0}, {classification=3, sum=1502061.882352938}, {classification=4, sum=15404.0}, {classification=5, sum=3185.5882352941176}, {classification=6, sum=6726.0}]",65,"{""type"":""Polygon"",""coordinates"":[[[23.310250330578114,56.34877919174916],[23.894965413222643,56.34877919174916],[23.894965413222643,56.52004398968645],[23.310250330578114,56.52004398968645],[23.310250330578114,56.34877919174916]]]}"
65,"[{classification=0, sum=0.0}, {classification=1, sum=910.2470588235294}, {classification=2, sum=104.0}, {classification=3, sum=1747746.917647051}, {classification=4, sum=65218.196078431385}, {classification=5, sum=5345.509803921568}, {classification=6, sum=47946.0}]",66,"{""type"":""Polygon"",""coordinates"":[[[23.310250330578114,56.52004398968645],[23.894965413222643,56.52004398968645],[23.894965413222643,56.69130878762374],[23.310250330578114,56.69130878762374],[23.310250330578114,56.52004398968645]]]}"
66,"[{classification=0, sum=0.0}, {classification=1, sum=712.4862745098039}, {classification=2, sum=52.0}, {classification=3, sum=1043131.1176470583}, {classification=4, sum=118733.4588235294}, {classification=5, sum=112120.19607843137}, {classification=6, sum=7226.2588235294115}]",67,"{""type"":""Polygon"",""coordinates"":[[[23.310250330578114,56.69130878762374],[23.894965413222643,56.69130878762374],[23.894965413222643,56.86257358556103],[23.310250330578114,56.86257358556103],[23.310250330578114,56.69130878762374]]]}"
67,"[{classification=0, sum=0.0}, {classification=1, sum=432.0}, {classification=2, sum=36.0}, {classification=3, sum=492680.45882353}, {classification=4, sum=408892.094117647}, {classification=5, sum=26528.294117647052}, {classification=6, sum=24282.541176470582}]",68,"{""type"":""Polygon"",""coordinates"":[[[23.310250330578114,56.86257358556103],[23.894965413222643,56.86257358556103],[23.894965413222643,57.03383838349832],[23.310250330578114,57.03383838349832],[23.310250330578114,56.86257358556103]]]}"
68,"[{classification=0, sum=0.0}, {classification=1, sum=4.0}, {classification=2, sum=4.0}, {classification=3, sum=7546.776470588244}, {classification=4, sum=4659.450980392157}, {classification=5, sum=101.54901960784315}, {classification=6, sum=1003.2705882352943}]",69,"{""type"":""Polygon"",""coordinates"":[[[23.310250330578114,57.03383838349832],[23.894965413222643,57.03383838349832],[23.894965413222643,57.20510318143561],[23.310250330578114,57.20510318143561],[23.310250330578114,57.03383838349832]]]}"
78,"[{classification=0, sum=0.0}, {classification=1, sum=207.0}, {classification=2, sum=28.0}, {classification=3, sum=787474.011764703}, {classification=4, sum=3997.992156862745}, {classification=5, sum=1317.372549019608}, {classification=6, sum=2480.235294117647}]",79,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,56.17751439381187],[24.47968049586717,56.17751439381187],[24.47968049586717,56.34877919174916],[23.894965413222643,56.34877919174916],[23.894965413222643,56.17751439381187]]]}"
79,"[{classification=0, sum=0.0}, {classification=1, sum=539.6235294117647}, {classification=2, sum=68.0}, {classification=3, sum=1900339.3411764659}, {classification=4, sum=33010.964705882354}, {classification=5, sum=42311.76470588235}, {classification=6, sum=15342.0}]",80,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,56.34877919174916],[24.47968049586717,56.34877919174916],[24.47968049586717,56.52004398968645],[23.894965413222643,56.52004398968645],[23.894965413222643,56.34877919174916]]]}"
80,"[{classification=0, sum=0.0}, {classification=1, sum=1157.6078431372548}, {classification=2, sum=90.0}, {classification=3, sum=1581103.1882352799}, {classification=4, sum=66342.82352941176}, {classification=5, sum=5543.745098039216}, {classification=6, sum=9738.0}]",81,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,56.52004398968645],[24.47968049586717,56.52004398968645],[24.47968049586717,56.69130878762374],[23.894965413222643,56.69130878762374],[23.894965413222643,56.52004398968645]]]}"
81,"[{classification=0, sum=0.0}, {classification=1, sum=836.8705882352941}, {classification=2, sum=48.0}, {classification=3, sum=1058752.8000000003}, {classification=4, sum=319005.1764705883}, {classification=5, sum=33724.37254901961}, {classification=6, sum=32211.717647058824}]",82,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,56.69130878762374],[24.47968049586717,56.69130878762374],[24.47968049586717,56.86257358556103],[23.894965413222643,56.86257358556103],[23.894965413222643,56.69130878762374]]]}"
82,"[{classification=0, sum=0.0}, {classification=1, sum=962.8745098039216}, {classification=2, sum=108.0}, {classification=3, sum=863403.6352941205}, {classification=4, sum=745628.4862745099}, {classification=5, sum=27305.84313725488}, {classification=6, sum=319198.47058823536}]",83,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,56.86257358556103],[24.47968049586717,56.86257358556103],[24.47968049586717,57.03383838349832],[23.894965413222643,57.03383838349832],[23.894965413222643,56.86257358556103]]]}"
83,"[{classification=0, sum=0.0}, {classification=1, sum=104.0}, {classification=2, sum=40.0}, {classification=3, sum=350521.3882352944}, {classification=4, sum=235037.66274509864}, {classification=5, sum=10311.607843137255}, {classification=6, sum=34384.77647058822}]",84,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,57.03383838349832],[24.47968049586717,57.03383838349832],[24.47968049586717,57.20510318143561],[23.894965413222643,57.20510318143561],[23.894965413222643,57.03383838349832]]]}"
84,"[{classification=0, sum=0.0}, {classification=1, sum=39.0}, {classification=2, sum=10.0}, {classification=3, sum=96498.68235294154}, {classification=4, sum=3679.5294117647054}, {classification=5, sum=686.3529411764706}, {classification=6, sum=3054.6823529411763}]",85,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,57.20510318143561],[24.47968049586717,57.20510318143561],[24.47968049586717,57.3763679793729],[23.894965413222643,57.3763679793729],[23.894965413222643,57.20510318143561]]]}"
85,"[{classification=0, sum=0.0}, {classification=1, sum=52.0}, {classification=2, sum=8.0}, {classification=3, sum=141599.77647058852}, {classification=4, sum=3538.650980392159}, {classification=5, sum=637.1176470588235}, {classification=6, sum=918.1411764705883}]",86,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,57.3763679793729],[24.47968049586717,57.3763679793729],[24.47968049586717,57.54763277731019],[23.894965413222643,57.54763277731019],[23.894965413222643,57.3763679793729]]]}"
86,"[{classification=0, sum=0.0}, {classification=1, sum=38.239215686274505}, {classification=2, sum=4.0}, {classification=3, sum=115941.92941176494}, {classification=4, sum=3397.9764705882358}, {classification=5, sum=1339.6078431372548}, {classification=6, sum=808.7529411764707}]",87,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,57.54763277731019],[24.47968049586717,57.54763277731019],[24.47968049586717,57.71889757524748],[23.894965413222643,57.71889757524748],[23.894965413222643,57.54763277731019]]]}"
87,"[{classification=0, sum=0.0}, {classification=1, sum=57.372549019607845}, {classification=2, sum=14.0}, {classification=3, sum=201124.64705882364}, {classification=4, sum=7040.219607843121}, {classification=5, sum=713.1176470588235}, {classification=6, sum=2809.976470588235}]",88,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,57.71889757524748],[24.47968049586717,57.71889757524748],[24.47968049586717,57.89016237318477],[23.894965413222643,57.89016237318477],[23.894965413222643,57.71889757524748]]]}"
88,"[{classification=0, sum=0.0}, {classification=1, sum=2.0}, {classification=3, sum=601.8470588235294}, {classification=5, sum=5.0}]",89,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,57.89016237318477],[24.47968049586717,57.89016237318477],[24.47968049586717,58.06142717112206],[23.894965413222643,58.06142717112206],[23.894965413222643,57.89016237318477]]]}"
93,"[{classification=0, sum=0.0}, {classification=1, sum=172.57647058823528}, {classification=2, sum=14.0}, {classification=3, sum=261651.6588235297}, {classification=4, sum=1240.7058823529412}, {classification=5, sum=541.078431372549}, {classification=6, sum=802.4705882352941}]",94,"{""type"":""Polygon"",""coordinates"":[[[24.47968049586717,56.17751439381187],[25.0643955785117,56.17751439381187],[25.0643955785117,56.34877919174916],[24.47968049586717,56.34877919174916],[24.47968049586717,56.17751439381187]]]}"
94,"[{classification=0, sum=0.0}, {classification=1, sum=959.9921568627451}, {classification=2, sum=59.9921568627451}, {classification=3, sum=1012758.4941176472}, {classification=4, sum=26549.64705882353}, {classification=5, sum=15342.490196078434}, {classification=6, sum=7072.376470588235}]",95,"{""type"":""Polygon"",""coordinates"":[[[24.47968049586717,56.34877919174916],[25.0643955785117,56.34877919174916],[25.0643955785117,56.52004398968645],[24.47968049586717,56.52004398968645],[24.47968049586717,56.34877919174916]]]}"
95,"[{classification=0, sum=0.0}, {classification=1, sum=1400.8666666666668}, {classification=2, sum=25.992156862745098}, {classification=3, sum=1062941.5882352889}, {classification=4, sum=156845.83529411763}, {classification=5, sum=5721.196078431373}, {classification=6, sum=7423.458823529411}]",96,"{""type"":""Polygon"",""coordinates"":[[[24.47968049586717,56.52004398968645],[25.0643955785117,56.52004398968645],[25.0643955785117,56.69130878762374],[24.47968049586717,56.69130878762374],[24.47968049586717,56.52004398968645]]]}"
96,"[{classification=0, sum=0.0}, {classification=1, sum=1080.627450980392}, {classification=2, sum=28.0}, {classification=3, sum=1483451.8117647078}, {classification=4, sum=209987.8274509805}, {classification=5, sum=4052.470588235294}, {classification=6, sum=23695.50588235294}]",97,"{""type"":""Polygon"",""coordinates"":[[[24.47968049586717,56.69130878762374],[25.0643955785117,56.69130878762374],[25.0643955785117,56.86257358556103],[24.47968049586717,56.86257358556103],[24.47968049586717,56.69130878762374]]]}"
97,"[{classification=0, sum=0.0}, {classification=1, sum=1600.8745098039217}, {classification=2, sum=54.0}, {classification=3, sum=1395324.3058823494}, {classification=4, sum=95540.37647058823}, {classification=5, sum=7499.941176470588}, {classification=6, sum=9112.44705882353}]",98,"{""type"":""Polygon"",""coordinates"":[[[24.47968049586717,56.86257358556103],[25.0643955785117,56.86257358556103],[25.0643955785117,57.03383838349832],[24.47968049586717,57.03383838349832],[24.47968049586717,56.86257358556103]]]}"
98,"[{classification=0, sum=0.0}, {classification=1, sum=1105.8705882352942}, {classification=2, sum=94.0}, {classification=3, sum=1199787.5647058834}, {classification=4, sum=129300.84705882338}, {classification=5, sum=23691.88235294117}, {classification=6, sum=16259.835294117647}]",99,"{""type"":""Polygon"",""coordinates"":[[[24.47968049586717,57.03383838349832],[25.0643955785117,57.03383838349832],[25.0643955785117,57.20510318143561],[24.47968049586717,57.20510318143561],[24.47968049586717,57.03383838349832]]]}"
99,"[{classification=0, sum=0.0}, {classification=1, sum=719.121568627451}, {classification=2, sum=64.0}, {classification=3, sum=1187356.4117647035}, {classification=4, sum=50917.16078431374}, {classification=5, sum=26495.450980392157}, {classification=6, sum=3632.964705882353}]",100,"{""type"":""Polygon"",""coordinates"":[[[24.47968049586717,57.20510318143561],[25.0643955785117,57.20510318143561],[25.0643955785117,57.3763679793729],[24.47968049586717,57.3763679793729],[24.47968049586717,57.20510318143561]]]}"
100,"[{classification=0, sum=0.0}, {classification=1, sum=855.0}, {classification=2, sum=40.0}, {classification=3, sum=1211433.1058823485}, {classification=4, sum=150976.06274509826}, {classification=5, sum=19552.372549019605}, {classification=6, sum=7068.0}]",101,"{""type"":""Polygon"",""coordinates"":[[[24.47968049586717,57.3763679793729],[25.0643955785117,57.3763679793729],[25.0643955785117,57.54763277731019],[24.47968049586717,57.54763277731019],[24.47968049586717,57.3763679793729]]]}"
