"","label","class","pixels","area","year"
"2102",153,"2",102,3060,1994
"2103",154,"2",74,2220,1994
"2104",155,"2",136,4080,1994
"2105",156,"2",46,1380,1994
"2106",157,"2",62,1860,1994
"2107",158,"2",32,960,1994
"2108",159,"2",56,1680,1994
"2109",160,"2",52,1560,1994
"2110",161,"2",32,960,1994
"2111",162,"2",8,240,1994
"2112",166,"2",18,540,1994
"2113",167,"2",78,2340,1994
"2114",168,"2",64,1920,1994
"2115",169,"2",78,2340,1994
"2116",170,"2",92.5019607843137,2775.05882352941,1994
"2117",171,"2",95.4980392156863,2864.94117647059,1994
"2118",172,"2",46,1380,1994
"2119",173,"2",6,180,1994
"2120",174,"2",14,420,1994
"2121",175,"2",20,600,1994
"2122",176,"2",18,540,1994
"2123",183,"3",122343.282352941,3670298.47058824,1994
"2124",184,"2",14,420,1994
"2125",185,"2",20,600,1994
"2126",186,"2",4,120,1994
"2127",3,"3",275231.623529411,8256948.70588234,1994
"2128",4,"3",1039415.50588235,31182465.1764705,1994
"2129",5,"3",1688871.59999999,50666147.9999998,1994
"2130",6,"3",2187466.61176469,65623998.3529408,1994
"2131",7,"3",1070759.32941176,32122779.8823529,1994
"2132",8,"3",355517.423529412,10665522.7058824,1994
"2133",9,"3",271622.164705882,8148664.94117647,1994
"2134",10,"3",263344.45882353,7900333.76470589,1994
"2135",20,"3",1747019.25882352,52410577.7647056,1994
"2136",21,"3",1513862.14117647,45415864.235294,1994
"2137",22,"3",1979745.24705881,59392357.4117644,1994
"2138",23,"3",1728598.85882352,51857965.7647056,1994
"2139",24,"3",695067.317647059,20852019.5294118,1994
"2140",25,"3",1155525.75294116,34665772.5882349,1994
"2141",26,"3",454348.976470588,13630469.2941177,1994
"2142",27,"3",48714.2588235294,1461427.76470588,1994
"2143",35,"3",1520047.19999999,45601415.9999998,1994
"2144",36,"3",1690544.10588235,50716323.1764704,1994
"2145",37,"3",1820955.31764705,54628659.5294116,1994
"2146",38,"3",1420628.44705881,42618853.4117643,1994
"2147",39,"3",965356.341176464,28960690.2352939,1994
"2148",40,"3",1100372.63529412,33011179.0588235,1994
"2149",41,"3",693191.988235288,20795759.6470586,1994
"2150",42,"3",233531.282352941,7005938.47058824,1994
"2151",50,"3",2357272.89411764,70718186.8235292,1994
"2152",51,"3",1953723.15294117,58611694.588235,1994
"2153",52,"3",2163077.36470589,64892320.9411767,1994
"2154",53,"3",2025008.47058823,60750254.1176469,1994
"2155",54,"3",1142138.45882352,34264153.7647056,1994
"2156",55,"3",662983.458823525,19889503.7647057,1994
"2157",56,"3",91755.1529411767,2752654.5882353,1994
"2158",64,"3",95490.0941176473,2864702.82352942,1994
"2159",65,"3",2920166.11764706,87604983.5294117,1994
"2160",66,"3",2747110.59999998,82413317.9999993,1994
"2161",67,"3",1211469.16470588,36344074.9411764,1994
"2162",68,"3",601782.047058824,18053461.4117647,1994
"2163",79,"3",1089088.55294117,32672656.5882352,1994
"2164",80,"3",2852112.94117648,85563388.2352943,1994
"2165",81,"3",1761555.72941175,52846671.8823524,1994
"2166",82,"3",1061573.15294118,31847194.5882353,1994
"2167",83,"3",1038290.87058823,31148726.1176469,1994
"2168",84,"3",453881.894117647,13616456.8235294,1994
"2169",85,"3",101940.576470589,3058217.29411766,1994
"2170",86,"3",170432.882352941,5112986.47058824,1994
"2171",87,"3",105164.705882353,3154941.17647059,1994
"2172",88,"3",191079.294117647,5732378.82352941,1994
"2173",94,"3",337744.364705883,10132330.9411765,1994
"2174",95,"3",1283402.42352941,38502072.7058823,1994
"2175",96,"3",1187567.14117647,35627014.235294,1994
"2176",97,"3",1558124.16470589,46743724.9411766,1994
"2177",98,"3",1426064.58823529,42781937.6470587,1994
"2178",99,"3",1259081.11764706,37772433.5294119,1994
"2179",100,"3",1260518.97647059,37815569.2941176,1994
"2180",101,"3",1229633.48235294,36889004.4705881,1994
"2181",102,"3",1029630.85882353,30888925.7647059,1994
"2182",103,"3",896070.647058824,26882119.4117647,1994
"2183",104,"3",224449.882352941,6733496.47058824,1994
"2184",108,"3",160718.2,4821546,1994
"2185",109,"3",1653042.45882352,49591273.7647057,1994
"2186",110,"3",651729.976470585,19551899.2941175,1994
"2187",111,"3",1659862.07058823,49795862.1176469,1994
"2188",112,"3",1482611.23529412,44478337.0588235,1994
"2189",113,"3",1207063.48235294,36211904.4705881,1994
"2190",114,"3",969754.505882352,29092635.1764706,1994
"2191",115,"3",1418227.52941176,42546825.8823529,1994
"2192",116,"3",1725138.47058823,51754154.1176468,1994
"2193",117,"3",1684003.57647059,50520107.2941177,1994
"2194",118,"3",1653993.4117647,49619802.352941,1994
"2195",119,"3",1071594.57647057,32147837.2941172,1994
"2196",122,"3",661173.670588235,19835210.1176471,1994
"2197",123,"3",1806251.81176471,54187554.3529413,1994
"2198",124,"3",1825873.38823529,54776201.6470588,1994
"2199",125,"3",1708837.70588235,51265131.1764704,1994
"2200",126,"3",1603608.15294116,48108244.5882348,1994
"2201",127,"3",1564790.76470588,46943722.9411765,1994
"2202",128,"3",1248704.6117647,37461138.3529411,1994
"2203",129,"3",1327080.85882353,39812425.7647059,1994
"2204",130,"3",1139101,34173030,1994
"2205",131,"3",1933162.56470588,57994876.9411764,1994
"2206",132,"3",690746.882352942,20722406.4705883,1994
"2207",133,"3",919430.247058822,27582907.4117647,1994
"2208",134,"3",29443.5058823531,883305.176470593,1994
"2209",136,"3",1463326.85882353,43899805.7647059,1994
"2210",137,"3",2103864.89411764,63115946.8235292,1994
"2211",138,"3",2403685.96470589,72110578.9411766,1994
"2212",139,"3",2574906.35294118,77247190.5882353,1994
"2213",140,"3",2286025.27058824,68580758.1176471,1994
"2214",141,"3",2265946.19999999,67978385.9999998,1994
"2215",142,"3",2034496.88235294,61034906.4705883,1994
"2216",143,"3",1513203.22352941,45396096.7058824,1994
"2217",144,"3",1955471.72941176,58664151.8823528,1994
"2218",145,"3",1067593.75294118,32027812.5882353,1994
"2219",146,"3",1287651.22352941,38629536.7058823,1994
"2220",147,"3",201343.388235295,6040301.64705884,1994
"2221",151,"3",352886.117647059,10586583.5294118,1994
"2222",152,"3",2067513.71764705,62025411.5294116,1994
"2223",153,"3",1887858.43529411,56635753.0588234,1994
"2224",154,"3",1564786.99999999,46943609.9999998,1994
"2225",155,"3",2641746.98823529,79252409.6470586,1994
"2226",156,"3",2359929.08235292,70797872.4705875,1994
"2227",157,"3",1606669.82352941,48200094.7058824,1994
"2228",158,"3",1369261.83529411,41077855.0588234,1994
"2229",159,"3",1482251.35294117,44467540.5882352,1994
"2230",160,"3",1446539.11764705,43396173.5294116,1994
"2231",161,"3",1188205.25882353,35646157.7647059,1994
"2232",162,"3",169295.611764706,5078868.35294118,1994
"2233",166,"3",223355.647058824,6700669.41176471,1994
"2234",167,"3",1107832.36470588,33234970.9411763,1994
"2235",168,"3",1704471.48235294,51134144.4705882,1994
"2236",169,"3",1394278.76470588,41828362.9411765,1994
"2237",170,"3",2024015.2117647,60720456.3529409,1994
"2238",171,"3",2030714.79999998,60921443.9999995,1994
"2239",172,"3",1831766.56470588,54952996.9411765,1994
"2240",173,"3",1034566.75294117,31037002.5882352,1994
"2241",174,"3",1060314.5882353,31809437.647059,1994
"2242",175,"3",720775.294117643,21623258.8235293,1994
"2243",176,"3",307609.117647057,9228273.52941172,1994
"2244",184,"3",433964.552941177,13018936.5882353,1994
"2245",185,"3",573298.011764703,17198940.3529411,1994
"2246",186,"3",185282.635294118,5558479.05882354,1994
"2247",3,"1",51.7450980392157,1552.35294117647,1995
"2248",4,"1",134.250980392157,4027.52941176471,1995
"2249",5,"1",278,8340,1995
"2250",6,"1",305.125490196078,9153.76470588235,1995
"2251",7,"1",131,3930,1995
"2252",8,"1",80,2400,1995
"2253",9,"1",181,5430,1995
"2254",10,"1",42,1260,1995
"2255",11,"1",2,60,1995
"2256",19,"1",39.4980392156863,1184.94117647059,1995
"2257",20,"1",269.498039215686,8084.94117647059,1995
"2258",21,"1",376.870588235294,11306.1176470588,1995
"2259",22,"1",296.498039215686,8894.94117647059,1995
"2260",23,"1",170.501960784314,5115.05882352941,1995
"2261",24,"1",130,3900,1995
"2262",25,"1",165,4950,1995
"2263",26,"1",92,2760,1995
"2264",27,"1",18,540,1995
"2265",35,"1",215.921568627451,6477.64705882353,1995
"2266",36,"1",369,11070,1995
"2267",37,"1",251,7530,1995
"2268",38,"1",298,8940,1995
"2269",39,"1",166,4980,1995
"2270",40,"1",251,7530,1995
"2271",41,"1",180,5400,1995
"2272",42,"1",70,2100,1995
"2273",43,"3",6940.96470588235,208228.941176471,1995
"2274",49,"1",7,210,1995
"2275",50,"1",285,8550,1995
"2276",51,"1",333,9990,1995
"2277",52,"1",592,17760,1995
"2278",53,"1",431.623529411765,12948.7058823529,1995
"2279",54,"1",283.745098039216,8512.35294117647,1995
"2280",55,"1",190.745098039216,5722.35294117647,1995
"2281",56,"1",37.9058823529412,1137.17647058824,1995
"2282",64,"1",6,180,1995
"2283",65,"1",154,4620,1995
"2284",66,"1",283,8490,1995
"2285",67,"1",260,7800,1995
"2286",68,"1",257.670588235294,7730.11764705882,1995
"2287",69,"3",4851.40000000001,145542,1995
"2288",79,"1",172,5160,1995
"2289",80,"1",455,13650,1995
"2290",81,"1",379.498039215686,11384.9411764706,1995
"2291",82,"1",190,5700,1995
"2292",83,"1",290.250980392157,8707.52941176471,1995
"2293",84,"1",279.125490196078,8373.76470588235,1995
"2294",85,"1",15,450,1995
"2295",86,"1",34.2509803921569,1027.52941176471,1995
"2296",87,"1",25.9333333333333,778,1995
"2297",88,"1",63.4509803921569,1903.52941176471,1995
"2298",89,"1",1,30,1995
"2299",94,"1",105,3150,1995
"2300",95,"1",399,11970,1995
"2301",96,"1",545.498039215686,16364.9411764706,1995
"2302",97,"1",322.125490196078,9663.76470588235,1995
"2303",98,"1",267,8010,1995
"2304",99,"1",502,15060,1995
"2305",100,"1",374,11220,1995
"2306",101,"1",390.125490196078,11703.7647058824,1995
"2307",102,"1",356,10680,1995
"2308",103,"1",326,9780,1995
"2309",104,"1",84,2520,1995
"2310",108,"1",37.9960784313726,1139.88235294118,1995
"2311",109,"1",374,11220,1995
"2312",110,"1",232.996078431373,6989.88235294118,1995
"2313",111,"1",447.745098039216,13432.3529411765,1995
"2314",112,"1",382.874509803922,11486.2352941176,1995
"2315",113,"1",413,12390,1995
"2316",114,"1",355,10650,1995
"2317",115,"1",401,12030,1995
"2318",116,"1",533.874509803922,16016.2352941176,1995
"2319",117,"1",544,16320,1995
"2320",118,"1",667,20010,1995
"2321",119,"1",381,11430,1995
"2322",120,"1",1,30,1995
"2323",122,"1",118,3540,1995
"2324",123,"1",369,11070,1995
"2325",124,"1",348.498039215686,10454.9411764706,1995
"2326",125,"1",413.250980392157,12397.5294117647,1995
"2327",126,"1",506.498039215686,15194.9411764706,1995
"2328",127,"1",675.498039215686,20264.9411764706,1995
"2329",128,"1",664.745098039216,19942.3529411765,1995
"2330",129,"1",519.752941176471,15592.5882352941,1995
"2331",130,"1",323.745098039216,9712.35294117647,1995
"2332",131,"1",546.745098039216,16402.3529411765,1995
"2333",132,"1",344.027450980392,10320.8235294118,1995
"2334",133,"1",327.470588235294,9824.11764705883,1995
"2335",134,"1",4,120,1995
"2336",136,"1",298.125490196078,8943.76470588235,1995
"2337",137,"1",349,10470,1995
"2338",138,"1",634.243137254902,19027.2941176471,1995
"2339",139,"1",456.996078431373,13709.8823529412,1995
"2340",140,"1",520.749019607843,15622.4705882353,1995
"2341",141,"1",582.494117647059,17474.8235294118,1995
"2342",142,"1",1191.12156862745,35733.6470588235,1995
"2343",143,"1",489.803921568627,14694.1176470588,1995
"2344",144,"1",679.435294117647,20383.0588235294,1995
"2345",145,"1",491.874509803922,14756.2352941176,1995
"2346",146,"1",369.850980392157,11095.5294117647,1995
"2347",147,"1",130.321568627451,3909.64705882353,1995
"2348",151,"1",36.2627450980392,1087.88235294118,1995
"2349",152,"1",263,7890,1995
"2350",153,"1",260,7800,1995
"2351",154,"1",406,12180,1995
"2352",155,"1",1039,31170,1995
"2353",156,"1",895.745098039216,26872.3529411765,1995
"2354",157,"1",1030.99215686275,30929.7647058824,1995
"2355",158,"1",769.494117647059,23084.8235294118,1995
"2356",159,"1",505.254901960784,15157.6470588235,1995
"2357",160,"1",618.121568627451,18543.6470588235,1995
"2358",161,"1",583,17490,1995
"2359",162,"1",85,2550,1995
"2360",166,"1",25,750,1995
"2361",167,"1",121,3630,1995
"2362",168,"1",179.937254901961,5398.11764705882,1995
"2363",169,"1",315.247058823529,9457.41176470588,1995
"2364",170,"1",445.494117647059,13364.8235294118,1995
"2365",171,"1",705.376470588235,21161.2941176471,1995
"2366",172,"1",661.670588235294,19850.1176470588,1995
"2367",173,"1",367,11010,1995
"2368",174,"1",387.874509803922,11636.2352941176,1995
"2369",175,"1",220.619607843137,6618.58823529412,1995
"2370",176,"1",146.490196078431,4394.70588235294,1995
"2371",183,"1",21,630,1995
"2372",184,"1",73,2190,1995
"2373",185,"1",136,4080,1995
"2374",186,"1",22.6509803921569,679.529411764706,1995
"2375",3,"2",4,120,1995
"2376",4,"2",20,600,1995
"2377",5,"2",28,840,1995
"2378",6,"2",88,2640,1995
"2379",7,"2",24,720,1995
"2380",8,"2",6,180,1995
"2381",9,"2",4,120,1995
"2382",10,"2",8,240,1995
"2383",11,"2",4,120,1995
"2384",19,"3",131683.705882353,3950511.1764706,1995
"2385",20,"2",30,900,1995
"2386",21,"2",20,600,1995
"2387",22,"2",40,1200,1995
"2388",23,"2",38,1140,1995
"2389",24,"2",6,180,1995
"2390",25,"2",30,900,1995
"2391",26,"2",32,960,1995
"2392",27,"2",8,240,1995
"2393",35,"2",20,600,1995
"2394",36,"2",41.4980392156863,1244.94117647059,1995
"2395",37,"2",30.5019607843137,915.058823529412,1995
"2396",38,"2",16,480,1995
"2397",39,"2",14,420,1995
"2398",40,"2",36,1080,1995
"2399",41,"2",8,240,1995
"2400",42,"2",8,240,1995
"2401",49,"2",2,60,1995
"2402",50,"2",50,1500,1995
"2403",51,"2",50,1500,1995
"2404",52,"2",34,1020,1995
"2405",53,"2",44,1320,1995
"2406",54,"2",16,480,1995
"2407",55,"2",14,420,1995
"2408",56,"2",4,120,1995
"2409",64,"3",89608.1647058826,2688244.94117648,1995
"2410",65,"2",70,2100,1995
"2411",66,"2",96,2880,1995
"2412",67,"2",18,540,1995
"2413",68,"2",26,780,1995
"2414",79,"2",20,600,1995
"2415",80,"2",96,2880,1995
"2416",81,"2",90,2700,1995
"2417",82,"2",46,1380,1995
"2418",83,"2",214,6420,1995
"2419",84,"2",54,1620,1995
"2420",85,"2",1.49803921568627,44.9411764705882,1995
"2421",86,"2",2,60,1995
"2422",87,"2",2,60,1995
"2423",88,"2",2,60,1995
"2424",89,"3",356.247058823529,10687.4117647059,1995
"2425",94,"2",4,120,1995
"2426",95,"2",18,540,1995
"2427",96,"2",28,840,1995
"2428",97,"2",40,1200,1995
"2429",98,"2",38,1140,1995
"2430",99,"2",58,1740,1995
"2431",100,"2",60,1800,1995
"2432",101,"2",46,1380,1995
"2433",102,"2",24,720,1995
"2434",103,"2",26,780,1995
"2435",104,"2",4,120,1995
"2436",108,"2",2,60,1995
"2437",109,"2",28,840,1995
"2438",110,"2",12,360,1995
"2439",111,"2",33.4980392156863,1004.94117647059,1995
"2440",112,"2",22,660,1995
"2441",113,"2",44,1320,1995
"2442",114,"2",25.9921568627451,779.764705882353,1995
"2443",115,"2",47.4901960784314,1424.70588235294,1995
"2444",116,"2",66,1980,1995
"2445",117,"2",76,2280,1995
"2446",118,"2",36,1080,1995
"2447",119,"2",18,540,1995
"2448",120,"3",4698.2705882353,140948.117647059,1995
"2449",122,"3",228841.411764706,6865242.35294118,1995
"2450",123,"2",12,360,1995
"2451",124,"2",16,480,1995
"2452",125,"2",42,1260,1995
"2453",126,"2",26.5019607843137,795.058823529412,1995
"2454",127,"2",58,1740,1995
"2455",128,"2",52,1560,1995
"2456",129,"2",38,1140,1995
"2457",130,"2",16.5019607843137,495.058823529412,1995
"2458",131,"2",56,1680,1995
"2459",132,"2",24,720,1995
"2460",133,"2",34,1020,1995
"2461",134,"3",19919.1764705883,597575.29411765,1995
"2462",136,"2",15.9921568627451,479.764705882353,1995
"2463",137,"2",23.9921568627451,719.764705882353,1995
"2464",138,"2",36,1080,1995
"2465",139,"2",14,420,1995
"2466",140,"2",14,420,1995
"2467",141,"2",28,840,1995
"2468",142,"2",4,120,1995
"2469",143,"2",16,480,1995
"2470",144,"2",22,660,1995
"2471",145,"2",2,60,1995
"2472",146,"2",8,240,1995
"2473",147,"2",4,120,1995
"2474",151,"2",4,120,1995
"2475",152,"2",6,180,1995
"2476",153,"2",12,360,1995
"2477",154,"2",16,480,1995
"2478",155,"2",36,1080,1995
"2479",156,"2",58,1740,1995
"2480",157,"2",16,480,1995
"2481",158,"2",20,600,1995
"2482",159,"2",14,420,1995
"2483",160,"2",16,480,1995
"2484",161,"2",14,420,1995
"2485",162,"3",70949.5647058824,2128486.94117647,1995
"2486",166,"3",89491.7058823529,2684751.17647059,1995
"2487",167,"2",12,360,1995
"2488",168,"2",8,240,1995
"2489",169,"3",417287.235294118,12518617.0588235,1995
"2490",170,"2",18,540,1995
"2491",171,"2",30,900,1995
"2492",172,"2",24,720,1995
"2493",173,"2",20,600,1995
"2494",174,"2",8,240,1995
"2495",175,"2",12,360,1995
"2496",176,"2",4,120,1995
"2497",183,"3",47997.8588235295,1439935.76470588,1995
"2498",184,"3",135102.423529412,4053072.70588235,1995
"2499",185,"2",10,300,1995
"2500",186,"3",29463.4588235294,883903.764705883,1995
"2501",3,"3",192627.823529412,5778834.70588236,1995
"2502",4,"3",700050.811764704,21001524.3529411,1995
"2503",5,"3",1303863.43529411,39115903.0588233,1995
"2504",6,"3",1614762.67058823,48442880.117647,1995
"2505",7,"3",729549.611764706,21886488.3529412,1995
"2506",8,"3",247343.905882353,7420317.17647059,1995
"2507",9,"3",262245.223529412,7867356.70588235,1995
"2508",10,"3",252198.082352941,7565942.47058824,1995
"2509",11,"3",9011.48235294117,270344.470588235,1995
"2510",20,"3",1093136.56470588,32794096.9411764,1995
"2511",21,"3",885147.023529408,26554410.7058823,1995
"2512",22,"3",1465459.6117647,43963788.3529411,1995
"2513",23,"3",1270923.15294117,38127694.588235,1995
"2514",24,"3",457746.988235294,13732409.6470588,1995
"2515",25,"3",1023893.16470587,30716794.9411762,1995
"2516",26,"3",408473.835294118,12254215.0588235,1995
"2517",27,"3",40006.7764705882,1200203.29411765,1995
"2518",35,"3",895969.141176471,26879074.2352941,1995
"2519",36,"3",1233932.37647058,37017971.2941175,1995
"2520",37,"3",1473099.71764706,44192991.5294118,1995
"2521",38,"3",1159886.94117646,34796608.2352938,1995
"2522",39,"3",844943.011764702,25348290.3529411,1995
"2523",40,"3",1136469.92941176,34094097.8823529,1995
"2524",41,"3",714252.83529411,21427585.0588233,1995
"2525",42,"3",219258.552941177,6577756.5882353,1995
"2526",49,"3",128304.941176471,3849148.23529412,1995
"2527",50,"3",1925905.45882352,57777163.7647056,1995
"2528",51,"3",1680183.27058823,50405498.1176468,1995
"2529",52,"3",2011170.97647059,60335129.2941178,1995
"2530",53,"3",1810453.12941176,54313593.8823528,1995
"2531",54,"3",966159.211764698,28984776.3529409,1995
"2532",55,"3",682296.352941172,20468890.5882352,1995
"2533",56,"3",98549.3764705885,2956481.29411765,1995
"2534",65,"3",2710645.54117646,81319366.2352939,1995
"2535",66,"3",2549439.6352941,76483189.058823,1995
"2536",67,"3",1086176.31764706,32585289.5294117,1995
"2537",68,"3",489600.741176471,14688022.2352941,1995
"2538",79,"3",1053672.91764706,31610187.5294117,1995
"2539",80,"3",2659270.28235294,79778108.4705881,1995
"2540",81,"3",1419003.97647058,42570119.2941173,1995
"2541",82,"3",869184.235294118,26075527.0588235,1995
"2542",83,"3",946532.776470589,28395983.2941177,1995
"2543",84,"3",473653.058823529,14209591.7647059,1995
"2544",85,"3",88105.5411764709,2643166.23529413,1995
"2545",86,"3",176036.047058824,5281081.41176472,1995
"2546",87,"3",113666.85882353,3410005.76470589,1995
"2547",88,"3",207611.552941177,6228346.5882353,1995
"2548",94,"3",268534.435294118,8056033.05882354,1995
"2549",95,"3",940355.094117647,28210652.8235294,1995
"2550",96,"3",815331.152941172,24459934.5882352,1995
"2551",97,"3",1303264.96470588,39097948.9411765,1995
"2552",98,"3",1251680.12941176,37550403.8823528,1995
"2553",99,"3",1187259.07058824,35617772.1176471,1995
"2554",100,"3",1204558.67058823,36136760.117647,1995
"2555",101,"3",1176158.52941176,35284755.8823528,1995
"2556",102,"3",993955.741176472,29818672.2352942,1995
"2557",103,"3",788761.023529411,23662830.7058823,1995
"2558",104,"3",172141.270588235,5164238.11764706,1995
"2559",108,"3",82817.0705882354,2484512.11764706,1995
"2560",109,"3",1058075.89411765,31742276.8235294,1995
"2561",110,"3",393716.717647059,11811501.5294118,1995
"2562",111,"3",1279821.82352941,38394654.7058824,1995
"2563",112,"3",1253582.94117647,37607488.2352941,1995
"2564",113,"3",1089965.62352941,32698968.7058822,1995
"2565",114,"3",775124.929411763,23253747.8823529,1995
"2566",115,"3",1331121.54117647,39933646.2352941,1995
"2567",116,"3",1545329.39999999,46359881.9999998,1995
"2568",117,"3",1425538.58823529,42766157.6470588,1995
"2569",118,"3",1391295.8117647,41738874.3529411,1995
"2570",119,"3",874335.329411752,26230059.8823525,1995
"2571",123,"3",724370.435294115,21731113.0588234,1995
"2572",124,"3",848991.447058824,25469743.4117647,1995
"2573",125,"3",1061910.96470588,31857328.9411765,1995
"2574",126,"3",1037524.72941176,31125741.8823528,1995
"2575",127,"3",1092453.49411765,32773604.8235294,1995
"2576",128,"3",965018.988235291,28950569.6470587,1995
"2577",129,"3",972398.552941174,29171956.5882352,1995
"2578",130,"3",856234.882352941,25687046.4705882,1995
"2579",131,"3",1662414.57647059,49872437.2941176,1995
"2580",132,"3",556613.894117648,16698416.8235294,1995
"2581",133,"3",767402.858823529,23022085.7647059,1995
"2582",136,"3",530695.835294118,15920875.0588235,1995
"2583",137,"3",1036020.01176471,31080600.3529412,1995
"2584",138,"3",1216484.6117647,36494538.3529411,1995
"2585",139,"3",1115899.62352941,33476988.7058824,1995
"2586",140,"3",1050221.6117647,31506648.352941,1995
"2587",141,"3",1215808.84705882,36474265.4117647,1995
"2588",142,"3",1266454.6,37993638,1995
"2589",143,"3",945304.25882353,28359127.7647059,1995
"2590",144,"3",1322571.44705882,39677143.4117646,1995
"2591",145,"3",637733.764705883,19132012.9411765,1995
"2592",146,"3",884249.305882348,26527479.1764704,1995
"2593",147,"3",169421.894117647,5082656.82352942,1995
"2594",151,"3",108280.011764706,3248400.35294118,1995
"2595",152,"3",662803.85882353,19884115.7647059,1995
"2596",153,"3",594453.388235293,17833601.6470588,1995
"2597",154,"3",540383.247058823,16211497.4117647,1995
"2598",155,"3",1598965.55294117,47968966.5882351,1995
"2599",156,"3",1313743.70588235,39412311.1764706,1995
"2600",157,"3",874423.129411765,26232693.882353,1995
"2601",158,"3",654848.894117642,19645466.8235293,1995
"2602",159,"3",777317.282352938,23319518.4705881,1995
"2603",160,"3",738796.411764706,22163892.3529412,1995
"2604",161,"3",569535.447058822,17086063.4117647,1995
"2605",167,"3",343750.529411765,10312515.8823529,1995
"2606",168,"3",572512.129411764,17175363.8823529,1995
"2607",170,"3",1074269.87058823,32228096.117647,1995
"2608",171,"3",992253.552941164,29767606.5882349,1995
"2609",172,"3",1307808.4,39234252,1995
"2610",173,"3",720241.22352941,21607236.7058823,1995
"2611",174,"3",592522.882352939,17775686.4705882,1995
"2612",175,"3",422524.894117647,12675746.8235294,1995
"2613",176,"3",169092.517647059,5072775.52941177,1995
"2614",185,"3",213457.964705883,6403738.94117648,1995
"2615",3,"1",83,2490,1996
"2616",4,"1",443.96862745098,13319.0588235294,1996
"2617",5,"1",651.749019607843,19552.4705882353,1996
"2618",6,"1",1311,39330,1996
"2619",7,"1",459,13770,1996
"2620",8,"1",193,5790,1996
"2621",9,"1",142.874509803922,4286.23529411765,1996
"2622",10,"1",112,3360,1996
"2623",11,"1",2,60,1996
"2624",19,"1",40.4941176470588,1214.82352941176,1996
"2625",20,"1",373.482352941176,11204.4705882353,1996
"2626",21,"1",539.494117647059,16184.8235294118,1996
"2627",22,"1",775.247058823529,23257.4117647059,1996
"2628",23,"1",577.494117647059,17324.8235294118,1996
"2629",24,"1",395.749019607843,11872.4705882353,1996
"2630",25,"1",521,15630,1996
"2631",26,"1",202,6060,1996
"2632",27,"1",5,150,1996
"2633",35,"1",244,7320,1996
"2634",36,"1",473.498039215686,14204.9411764706,1996
"2635",37,"1",383.501960784314,11505.0588235294,1996
"2636",38,"1",358.250980392157,10747.5294117647,1996
"2637",39,"1",399,11970,1996
"2638",40,"1",417.250980392157,12517.5294117647,1996
"2639",41,"1",285,8550,1996
"2640",42,"1",107,3210,1996
"2641",43,"1",9,270,1996
"2642",49,"1",10,300,1996
"2643",50,"1",343.372549019608,10301.1764705882,1996
"2644",51,"1",333.247058823529,9997.41176470588,1996
"2645",52,"1",703.745098039216,21112.3529411765,1996
"2646",53,"1",500.125490196078,15003.7647058824,1996
"2647",54,"1",364.623529411765,10938.7058823529,1996
"2648",55,"1",298.262745098039,8947.88235294118,1996
"2649",56,"1",41,1230,1996
"2650",64,"1",13.4509803921569,403.529411764706,1996
"2651",65,"1",205,6150,1996
"2652",66,"1",647.247058823529,19417.4117647059,1996
"2653",67,"1",724.745098039216,21742.3529411765,1996
"2654",68,"1",408.623529411765,12258.7058823529,1996
"2655",69,"1",5,150,1996
"2656",79,"1",95,2850,1996
"2657",80,"1",456,13680,1996
"2658",81,"1",914.996078431373,27449.8823529412,1996
"2659",82,"1",703,21090,1996
"2660",83,"1",621.250980392157,18637.5294117647,1996
"2661",84,"1",303,9090,1996
"2662",85,"1",72,2160,1996
"2663",86,"1",63,1890,1996
"2664",87,"1",30.3098039215686,909.294117647059,1996
"2665",88,"1",114.250980392157,3427.52941176471,1996
"2666",89,"1",1,30,1996
"2667",94,"1",33.9529411764706,1018.58823529412,1996
"2668",95,"1",283,8490,1996
"2669",96,"1",561.996078431373,16859.8823529412,1996
"2670",97,"1",498,14940,1996
"2671",98,"1",420.250980392157,12607.5294117647,1996
"2672",99,"1",505.250980392157,15157.5294117647,1996
"2673",100,"1",392.498039215686,11774.9411764706,1996
"2674",101,"1",502.376470588235,15071.2941176471,1996
"2675",102,"1",431.121568627451,12933.6470588235,1996
"2676",103,"1",364.623529411765,10938.7058823529,1996
"2677",104,"1",90.1254901960784,2703.76470588235,1996
"2678",108,"1",35,1050,1996
"2679",109,"1",349.498039215686,10484.9411764706,1996
"2680",110,"1",213.749019607843,6412.47058823529,1996
"2681",111,"1",423,12690,1996
"2682",112,"1",378,11340,1996
"2683",113,"1",600.996078431373,18029.8823529412,1996
"2684",114,"1",424.745098039216,12742.3529411765,1996
"2685",115,"1",664,19920,1996
"2686",116,"1",491.874509803922,14756.2352941176,1996
"2687",117,"1",595.749019607843,17872.4705882353,1996
"2688",118,"1",521.996078431373,15659.8823529412,1996
"2689",119,"1",486.36862745098,14591.0588235294,1996
"2690",120,"1",4.50196078431373,135.058823529412,1996
"2691",121,"3",7.90588235294118,237.176470588235,1996
"2692",122,"1",129,3870,1996
"2693",123,"1",294,8820,1996
"2694",124,"1",348,10440,1996
"2695",125,"1",386.749019607843,11602.4705882353,1996
"2696",126,"1",363.372549019608,10901.1764705882,1996
"2697",127,"1",494.121568627451,14823.6470588235,1996
"2698",128,"1",480.498039215686,14414.9411764706,1996
"2699",129,"1",576.250980392157,17287.5294117647,1996
"2700",130,"1",328.250980392157,9847.52941176471,1996
