system:index,groups,label,.geo
26,"[{classification=0, sum=0.0}, {classification=1, sum=50.0}, {classification=2, sum=4.0}, {classification=3, sum=55610.964705882296}, {classification=4, sum=59622.180392156864}, {classification=5, sum=4363.117647058823}, {classification=6, sum=4234.8}]",27,"{""type"":""Polygon"",""coordinates"":[[[21.556105082644528,57.54763277731019],[22.140820165289057,57.54763277731019],[22.140820165289057,57.71889757524748],[21.556105082644528,57.71889757524748],[21.556105082644528,57.54763277731019]]]}"
34,"[{classification=0, sum=0.0}, {classification=1, sum=371.52941176470586}, {classification=2, sum=42.0}, {classification=3, sum=1387037.1764705842}, {classification=4, sum=30365.09803921569}, {classification=5, sum=4781.803921568628}, {classification=6, sum=5539.670588235294}]",35,"{""type"":""Polygon"",""coordinates"":[[[22.140820165289057,56.34877919174916],[22.725535247933585,56.34877919174916],[22.725535247933585,56.52004398968645],[22.140820165289057,56.52004398968645],[22.140820165289057,56.34877919174916]]]}"
35,"[{classification=0, sum=0.0}, {classification=1, sum=735.2509803921569}, {classification=2, sum=64.0}, {classification=3, sum=1556632.9294117582}, {classification=4, sum=141947.63921568624}, {classification=5, sum=6145.607843137255}, {classification=6, sum=23604.58823529412}]",36,"{""type"":""Polygon"",""coordinates"":[[[22.140820165289057,56.52004398968645],[22.725535247933585,56.52004398968645],[22.725535247933585,56.69130878762374],[22.140820165289057,56.69130878762374],[22.140820165289057,56.52004398968645]]]}"
36,"[{classification=0, sum=0.0}, {classification=1, sum=798.0}, {classification=2, sum=58.0}, {classification=3, sum=1849726.3176470597}, {classification=4, sum=92889.59999999995}, {classification=5, sum=7503.725490196079}, {classification=6, sum=20493.505882352933}]",37,"{""type"":""Polygon"",""coordinates"":[[[22.140820165289057,56.69130878762374],[22.725535247933585,56.69130878762374],[22.725535247933585,56.86257358556103],[22.140820165289057,56.86257358556103],[22.140820165289057,56.69130878762374]]]}"
37,"[{classification=0, sum=0.0}, {classification=1, sum=616.243137254902}, {classification=2, sum=90.0}, {classification=3, sum=1585476.3294117532}, {classification=4, sum=70134.21176470589}, {classification=5, sum=6426.235294117647}, {classification=6, sum=10580.988235294117}]",38,"{""type"":""Polygon"",""coordinates"":[[[22.140820165289057,56.86257358556103],[22.725535247933585,56.86257358556103],[22.725535247933585,57.03383838349832],[22.140820165289057,57.03383838349832],[22.140820165289057,56.86257358556103]]]}"
38,"[{classification=0, sum=0.0}, {classification=1, sum=995.2470588235294}, {classification=2, sum=56.0}, {classification=3, sum=1049777.5529411724}, {classification=4, sum=336863.62352941174}, {classification=5, sum=5230.0}, {classification=6, sum=12922.399999999998}]",39,"{""type"":""Polygon"",""coordinates"":[[[22.140820165289057,57.03383838349832],[22.725535247933585,57.03383838349832],[22.725535247933585,57.20510318143561],[22.140820165289057,57.20510318143561],[22.140820165289057,57.03383838349832]]]}"
39,"[{classification=0, sum=0.0}, {classification=1, sum=845.4980392156863}, {classification=2, sum=40.0}, {classification=3, sum=1408229.2235294108}, {classification=4, sum=214309.06666666674}, {classification=5, sum=12707.509803921568}, {classification=6, sum=19213.882352941175}]",40,"{""type"":""Polygon"",""coordinates"":[[[22.140820165289057,57.20510318143561],[22.725535247933585,57.20510318143561],[22.725535247933585,57.3763679793729],[22.140820165289057,57.3763679793729],[22.140820165289057,57.20510318143561]]]}"
40,"[{classification=0, sum=0.0}, {classification=1, sum=447.7529411764706}, {classification=2, sum=62.0}, {classification=3, sum=868263.5529411839}, {classification=4, sum=84326.35294117648}, {classification=5, sum=5783.764705882353}, {classification=6, sum=7708.800000000004}]",41,"{""type"":""Polygon"",""coordinates"":[[[22.140820165289057,57.3763679793729],[22.725535247933585,57.3763679793729],[22.725535247933585,57.54763277731019],[22.140820165289057,57.54763277731019],[22.140820165289057,57.3763679793729]]]}"
41,"[{classification=0, sum=0.0}, {classification=1, sum=118.0}, {classification=2, sum=49.86666666666667}, {classification=3, sum=290796.5411764707}, {classification=4, sum=53371.29411764697}, {classification=5, sum=7353.745098039216}, {classification=6, sum=6705.90588235294}]",42,"{""type"":""Polygon"",""coordinates"":[[[22.140820165289057,57.54763277731019],[22.725535247933585,57.54763277731019],[22.725535247933585,57.71889757524748],[22.140820165289057,57.71889757524748],[22.140820165289057,57.54763277731019]]]}"
42,"[{classification=0, sum=0.0}, {classification=1, sum=8.0}, {classification=3, sum=7998.658823529419}, {classification=4, sum=23457.443137254868}, {classification=5, sum=110.0}, {classification=6, sum=3543.576470588235}]",43,"{""type"":""Polygon"",""coordinates"":[[[22.140820165289057,57.71889757524748],[22.725535247933585,57.71889757524748],[22.725535247933585,57.89016237318477],[22.140820165289057,57.89016237318477],[22.140820165289057,57.71889757524748]]]}"
48,"[{classification=0, sum=0.0}, {classification=1, sum=40.02745098039216}, {classification=2, sum=2.0}, {classification=3, sum=138162.47058823553}, {classification=4, sum=1336.9411764705883}, {classification=5, sum=155.0}, {classification=6, sum=1772.9176470588236}]",49,"{""type"":""Polygon"",""coordinates"":[[[22.725535247933585,56.17751439381187],[23.310250330578114,56.17751439381187],[23.310250330578114,56.34877919174916],[22.725535247933585,56.34877919174916],[22.725535247933585,56.17751439381187]]]}"
49,"[{classification=0, sum=0.0}, {classification=1, sum=1194.6196078431374}, {classification=2, sum=54.0}, {classification=3, sum=2137464.4705882263}, {classification=4, sum=31346.10196078431}, {classification=5, sum=5790.588235294117}, {classification=6, sum=18835.952941176467}]",50,"{""type"":""Polygon"",""coordinates"":[[[22.725535247933585,56.34877919174916],[23.310250330578114,56.34877919174916],[23.310250330578114,56.52004398968645],[22.725535247933585,56.52004398968645],[22.725535247933585,56.34877919174916]]]}"
50,"[{classification=0, sum=0.0}, {classification=1, sum=699.3725490196078}, {classification=2, sum=42.0}, {classification=3, sum=1887801.1999999927}, {classification=4, sum=136411.41960784316}, {classification=5, sum=4901.235294117647}, {classification=6, sum=22046.09411764705}]",51,"{""type"":""Polygon"",""coordinates"":[[[22.725535247933585,56.52004398968645],[23.310250330578114,56.52004398968645],[23.310250330578114,56.69130878762374],[22.725535247933585,56.69130878762374],[22.725535247933585,56.52004398968645]]]}"
51,"[{classification=0, sum=0.0}, {classification=1, sum=1198.9960784313726}, {classification=2, sum=48.0}, {classification=3, sum=2162518.858823535}, {classification=4, sum=54583.874509803914}, {classification=5, sum=13742.490196078432}, {classification=6, sum=12703.411764705883}]",52,"{""type"":""Polygon"",""coordinates"":[[[22.725535247933585,56.69130878762374],[23.310250330578114,56.69130878762374],[23.310250330578114,56.86257358556103],[22.725535247933585,56.86257358556103],[22.725535247933585,56.69130878762374]]]}"
52,"[{classification=0, sum=0.0}, {classification=1, sum=886.4862745098039}, {classification=2, sum=84.0}, {classification=3, sum=2167497.035294109}, {classification=4, sum=65766.07058823529}, {classification=5, sum=11353.098039215687}, {classification=6, sum=23714.21176470588}]",53,"{""type"":""Polygon"",""coordinates"":[[[22.725535247933585,56.86257358556103],[23.310250330578114,56.86257358556103],[23.310250330578114,57.03383838349832],[22.725535247933585,57.03383838349832],[22.725535247933585,56.86257358556103]]]}"
53,"[{classification=0, sum=0.0}, {classification=1, sum=1574.7333333333333}, {classification=2, sum=28.0}, {classification=3, sum=1107118.3529411664}, {classification=4, sum=119821.58431372544}, {classification=5, sum=5860.588235294118}, {classification=6, sum=20670.423529411768}]",54,"{""type"":""Polygon"",""coordinates"":[[[22.725535247933585,57.03383838349832],[23.310250330578114,57.03383838349832],[23.310250330578114,57.20510318143561],[22.725535247933585,57.20510318143561],[22.725535247933585,57.03383838349832]]]}"
54,"[{classification=0, sum=0.0}, {classification=1, sum=596.9254901960784}, {classification=2, sum=22.0}, {classification=3, sum=777456.2941176434}, {classification=4, sum=263316.517647059}, {classification=5, sum=3098.1176470588234}, {classification=6, sum=24356.164705882347}]",55,"{""type"":""Polygon"",""coordinates"":[[[22.725535247933585,57.20510318143561],[23.310250330578114,57.20510318143561],[23.310250330578114,57.3763679793729],[22.725535247933585,57.3763679793729],[22.725535247933585,57.20510318143561]]]}"
55,"[{classification=0, sum=0.0}, {classification=1, sum=56.0}, {classification=2, sum=4.0}, {classification=3, sum=126097.28235294145}, {classification=4, sum=23544.86274509799}, {classification=5, sum=596.8627450980392}, {classification=6, sum=2383.035294117647}]",56,"{""type"":""Polygon"",""coordinates"":[[[22.725535247933585,57.3763679793729],[23.310250330578114,57.3763679793729],[23.310250330578114,57.54763277731019],[22.725535247933585,57.54763277731019],[22.725535247933585,57.3763679793729]]]}"
63,"[{classification=0, sum=0.0}, {classification=1, sum=72.24705882352941}, {classification=3, sum=85844.87058823548}, {classification=4, sum=1422.698039215686}, {classification=5, sum=282.2745098039216}, {classification=6, sum=228.0}]",64,"{""type"":""Polygon"",""coordinates"":[[[23.310250330578114,56.17751439381187],[23.894965413222643,56.17751439381187],[23.894965413222643,56.34877919174916],[23.310250330578114,56.34877919174916],[23.310250330578114,56.17751439381187]]]}"
64,"[{classification=0, sum=0.0}, {classification=1, sum=1535.243137254902}, {classification=2, sum=36.0}, {classification=3, sum=2689229.4705882305}, {classification=4, sum=71622.80784313724}, {classification=5, sum=13040.588235294117}, {classification=6, sum=33690.282352941176}]",65,"{""type"":""Polygon"",""coordinates"":[[[23.310250330578114,56.34877919174916],[23.894965413222643,56.34877919174916],[23.894965413222643,56.52004398968645],[23.310250330578114,56.52004398968645],[23.310250330578114,56.34877919174916]]]}"
65,"[{classification=0, sum=0.0}, {classification=1, sum=1478.4980392156863}, {classification=2, sum=70.0}, {classification=3, sum=2731229.98823527}, {classification=4, sum=101146.63529411769}, {classification=5, sum=5710.019607843138}, {classification=6, sum=68973.17647058825}]",66,"{""type"":""Polygon"",""coordinates"":[[[23.310250330578114,56.52004398968645],[23.894965413222643,56.52004398968645],[23.894965413222643,56.69130878762374],[23.310250330578114,56.69130878762374],[23.310250330578114,56.52004398968645]]]}"
66,"[{classification=0, sum=0.0}, {classification=1, sum=567.3686274509804}, {classification=2, sum=24.0}, {classification=3, sum=1279073.2823529385}, {classification=4, sum=68790.91764705881}, {classification=5, sum=114456.68627450979}, {classification=6, sum=12050.094117647059}]",67,"{""type"":""Polygon"",""coordinates"":[[[23.310250330578114,56.69130878762374],[23.894965413222643,56.69130878762374],[23.894965413222643,56.86257358556103],[23.310250330578114,56.86257358556103],[23.310250330578114,56.69130878762374]]]}"
67,"[{classification=0, sum=0.0}, {classification=1, sum=360.0}, {classification=2, sum=48.0}, {classification=3, sum=708539.2117647058}, {classification=4, sum=395278.8549019607}, {classification=5, sum=8390.372549019607}, {classification=6, sum=31503.76470588235}]",68,"{""type"":""Polygon"",""coordinates"":[[[23.310250330578114,56.86257358556103],[23.894965413222643,56.86257358556103],[23.894965413222643,57.03383838349832],[23.310250330578114,57.03383838349832],[23.310250330578114,56.86257358556103]]]}"
68,"[{classification=0, sum=0.0}, {classification=1, sum=2.0}, {classification=3, sum=7863.023529411775}, {classification=4, sum=4814.164705882355}, {classification=5, sum=100.0}, {classification=6, sum=1373.3176470588237}]",69,"{""type"":""Polygon"",""coordinates"":[[[23.310250330578114,57.03383838349832],[23.894965413222643,57.03383838349832],[23.894965413222643,57.20510318143561],[23.310250330578114,57.20510318143561],[23.310250330578114,57.03383838349832]]]}"
78,"[{classification=0, sum=0.0}, {classification=1, sum=236.9921568627451}, {classification=2, sum=12.0}, {classification=3, sum=1049846.4705882317}, {classification=4, sum=17124.73725490196}, {classification=5, sum=4015.921568627451}, {classification=6, sum=7480.423529411764}]",79,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,56.17751439381187],[24.47968049586717,56.17751439381187],[24.47968049586717,56.34877919174916],[23.894965413222643,56.34877919174916],[23.894965413222643,56.17751439381187]]]}"
79,"[{classification=0, sum=0.0}, {classification=1, sum=1133.992156862745}, {classification=2, sum=66.0}, {classification=3, sum=2752583.470588237}, {classification=4, sum=58640.47058823528}, {classification=5, sum=53208.72549019608}, {classification=6, sum=53516.96470588235}]",80,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,56.34877919174916],[24.47968049586717,56.34877919174916],[24.47968049586717,56.52004398968645],[23.894965413222643,56.52004398968645],[23.894965413222643,56.34877919174916]]]}"
80,"[{classification=0, sum=0.0}, {classification=1, sum=933.2509803921569}, {classification=2, sum=50.0}, {classification=3, sum=1869402.011764686}, {classification=4, sum=46375.43529411765}, {classification=5, sum=21433.764705882353}, {classification=6, sum=12750.0}]",81,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,56.52004398968645],[24.47968049586717,56.52004398968645],[24.47968049586717,56.69130878762374],[23.894965413222643,56.69130878762374],[23.894965413222643,56.52004398968645]]]}"
81,"[{classification=0, sum=0.0}, {classification=1, sum=500.9921568627451}, {classification=2, sum=74.0}, {classification=3, sum=1186089.2823529413}, {classification=4, sum=278473.8196078433}, {classification=5, sum=94058.56862745096}, {classification=6, sum=28005.670588235294}]",82,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,56.69130878762374],[24.47968049586717,56.69130878762374],[24.47968049586717,56.86257358556103],[23.894965413222643,56.86257358556103],[23.894965413222643,56.69130878762374]]]}"
82,"[{classification=0, sum=0.0}, {classification=1, sum=505.49411764705883}, {classification=2, sum=102.0}, {classification=3, sum=1139485.9294117547}, {classification=4, sum=802591.2156862746}, {classification=5, sum=58553.098039215816}, {classification=6, sum=328749.4588235295}]",83,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,56.86257358556103],[24.47968049586717,56.86257358556103],[24.47968049586717,57.03383838349832],[23.894965413222643,57.03383838349832],[23.894965413222643,56.86257358556103]]]}"
83,"[{classification=0, sum=0.0}, {classification=1, sum=263.0}, {classification=2, sum=40.0}, {classification=3, sum=521153.70588235295}, {classification=4, sum=328671.5607843143}, {classification=5, sum=3223.078431372549}, {classification=6, sum=54094.564705882294}]",84,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,57.03383838349832],[24.47968049586717,57.03383838349832],[24.47968049586717,57.20510318143561],[23.894965413222643,57.20510318143561],[23.894965413222643,57.03383838349832]]]}"
84,"[{classification=0, sum=0.0}, {classification=1, sum=41.0}, {classification=2, sum=10.0}, {classification=3, sum=131941.94117647107}, {classification=4, sum=18774.196078431378}, {classification=5, sum=677.6274509803922}, {classification=6, sum=4911.929411764706}]",85,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,57.20510318143561],[24.47968049586717,57.20510318143561],[24.47968049586717,57.3763679793729],[23.894965413222643,57.3763679793729],[23.894965413222643,57.20510318143561]]]}"
85,"[{classification=0, sum=0.0}, {classification=1, sum=55.0}, {classification=3, sum=216387.7294117652}, {classification=4, sum=4676.815686274511}, {classification=5, sum=388.0980392156863}, {classification=6, sum=1643.7176470588233}]",86,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,57.3763679793729],[24.47968049586717,57.3763679793729],[24.47968049586717,57.54763277731019],[23.894965413222643,57.54763277731019],[23.894965413222643,57.3763679793729]]]}"
86,"[{classification=0, sum=0.0}, {classification=1, sum=24.623529411764707}, {classification=2, sum=4.0}, {classification=3, sum=150016.23529411785}, {classification=4, sum=11360.156862745094}, {classification=5, sum=645.0588235294117}, {classification=6, sum=1803.5058823529412}]",87,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,57.54763277731019],[24.47968049586717,57.54763277731019],[24.47968049586717,57.71889757524748],[23.894965413222643,57.71889757524748],[23.894965413222643,57.54763277731019]]]}"
87,"[{classification=0, sum=0.0}, {classification=1, sum=54.90588235294118}, {classification=2, sum=4.0}, {classification=3, sum=265823.55294117663}, {classification=4, sum=14330.368627451007}, {classification=5, sum=376.2549019607843}, {classification=6, sum=5744.423529411764}]",88,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,57.71889757524748],[24.47968049586717,57.71889757524748],[24.47968049586717,57.89016237318477],[23.894965413222643,57.89016237318477],[23.894965413222643,57.71889757524748]]]}"
88,"[{classification=0, sum=0.0}, {classification=3, sum=630.7176470588236}, {classification=4, sum=24.0}]",89,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,57.89016237318477],[24.47968049586717,57.89016237318477],[24.47968049586717,58.06142717112206],[23.894965413222643,58.06142717112206],[23.894965413222643,57.89016237318477]]]}"
93,"[{classification=0, sum=0.0}, {classification=1, sum=196.12549019607843}, {classification=2, sum=2.0}, {classification=3, sum=323869.55294117687}, {classification=4, sum=1609.0039215686274}, {classification=5, sum=1200.0}, {classification=6, sum=248.23529411764707}]",94,"{""type"":""Polygon"",""coordinates"":[[[24.47968049586717,56.17751439381187],[25.0643955785117,56.17751439381187],[25.0643955785117,56.34877919174916],[24.47968049586717,56.34877919174916],[24.47968049586717,56.17751439381187]]]}"
94,"[{classification=0, sum=0.0}, {classification=1, sum=438.7450980392157}, {classification=2, sum=78.0}, {classification=3, sum=1231189.4941176462}, {classification=4, sum=21052.705882352944}, {classification=5, sum=11092.627450980392}, {classification=6, sum=2364.0}]",95,"{""type"":""Polygon"",""coordinates"":[[[24.47968049586717,56.34877919174916],[25.0643955785117,56.34877919174916],[25.0643955785117,56.52004398968645],[24.47968049586717,56.52004398968645],[24.47968049586717,56.34877919174916]]]}"
95,"[{classification=0, sum=0.0}, {classification=1, sum=513.8705882352941}, {classification=2, sum=48.0}, {classification=3, sum=1258782.870588229}, {classification=4, sum=121603.63921568627}, {classification=5, sum=34193.72549019608}, {classification=6, sum=3806.964705882353}]",96,"{""type"":""Polygon"",""coordinates"":[[[24.47968049586717,56.52004398968645],[25.0643955785117,56.52004398968645],[25.0643955785117,56.69130878762374],[24.47968049586717,56.69130878762374],[24.47968049586717,56.52004398968645]]]}"
96,"[{classification=0, sum=0.0}, {classification=1, sum=892.4980392156863}, {classification=2, sum=80.0}, {classification=3, sum=1551023.9294117677}, {classification=4, sum=281282.79215686285}, {classification=5, sum=7866.862745098038}, {classification=6, sum=22388.941176470587}]",97,"{""type"":""Polygon"",""coordinates"":[[[24.47968049586717,56.69130878762374],[25.0643955785117,56.69130878762374],[25.0643955785117,56.86257358556103],[24.47968049586717,56.86257358556103],[24.47968049586717,56.69130878762374]]]}"
97,"[{classification=0, sum=0.0}, {classification=1, sum=619.7529411764706}, {classification=2, sum=58.0}, {classification=3, sum=1406315.058823526}, {classification=4, sum=56819.356862745095}, {classification=5, sum=14258.725490196079}, {classification=6, sum=4836.0}]",98,"{""type"":""Polygon"",""coordinates"":[[[24.47968049586717,56.86257358556103],[25.0643955785117,56.86257358556103],[25.0643955785117,57.03383838349832],[24.47968049586717,57.03383838349832],[24.47968049586717,56.86257358556103]]]}"
98,"[{classification=0, sum=0.0}, {classification=1, sum=603.7490196078431}, {classification=2, sum=54.0}, {classification=3, sum=1331763.8705882377}, {classification=4, sum=114216.43921568629}, {classification=5, sum=19280.019607843136}, {classification=6, sum=19129.482352941177}]",99,"{""type"":""Polygon"",""coordinates"":[[[24.47968049586717,57.03383838349832],[25.0643955785117,57.03383838349832],[25.0643955785117,57.20510318143561],[24.47968049586717,57.20510318143561],[24.47968049586717,57.03383838349832]]]}"
99,"[{classification=0, sum=0.0}, {classification=1, sum=693.0}, {classification=2, sum=46.0}, {classification=3, sum=1536840.5999999968}, {classification=4, sum=76305.08235294119}, {classification=5, sum=17825.0}, {classification=6, sum=6107.952941176471}]",100,"{""type"":""Polygon"",""coordinates"":[[[24.47968049586717,57.20510318143561],[25.0643955785117,57.20510318143561],[25.0643955785117,57.3763679793729],[24.47968049586717,57.3763679793729],[24.47968049586717,57.20510318143561]]]}"
100,"[{classification=0, sum=0.0}, {classification=1, sum=830.1254901960784}, {classification=2, sum=62.0}, {classification=3, sum=1508871.3411764712}, {classification=4, sum=166873.09803921593}, {classification=5, sum=13673.745098039217}, {classification=6, sum=9623.95294117647}]",101,"{""type"":""Polygon"",""coordinates"":[[[24.47968049586717,57.3763679793729],[25.0643955785117,57.3763679793729],[25.0643955785117,57.54763277731019],[24.47968049586717,57.54763277731019],[24.47968049586717,57.3763679793729]]]}"
