system:index,groups,label,.geo
83,"[{classification=0, sum=0.0}, {classification=1, sum=411.0}, {classification=2, sum=54.0}, {classification=3, sum=485369.15294117585}, {classification=4, sum=304208.0784313731}, {classification=5, sum=6176.333333333334}, {classification=6, sum=42853.81176470584}]",84,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,57.03383838349832],[24.47968049586717,57.03383838349832],[24.47968049586717,57.20510318143561],[23.894965413222643,57.20510318143561],[23.894965413222643,57.03383838349832]]]}"
84,"[{classification=0, sum=0.0}, {classification=1, sum=76.99607843137255}, {classification=2, sum=8.0}, {classification=3, sum=109342.5411764709}, {classification=4, sum=16663.921568627462}, {classification=5, sum=968.0392156862745}, {classification=6, sum=5127.435294117646}]",85,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,57.20510318143561],[24.47968049586717,57.20510318143561],[24.47968049586717,57.3763679793729],[23.894965413222643,57.3763679793729],[23.894965413222643,57.20510318143561]]]}"
85,"[{classification=0, sum=0.0}, {classification=1, sum=114.99607843137255}, {classification=2, sum=4.0}, {classification=3, sum=93974.95294117664}, {classification=4, sum=9579.811764705872}, {classification=5, sum=1325.0}, {classification=6, sum=1045.6235294117646}]",86,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,57.3763679793729],[24.47968049586717,57.3763679793729],[24.47968049586717,57.54763277731019],[23.894965413222643,57.54763277731019],[23.894965413222643,57.3763679793729]]]}"
86,"[{classification=0, sum=0.0}, {classification=1, sum=51.0}, {classification=2, sum=4.0}, {classification=3, sum=82255.88235294125}, {classification=4, sum=44243.419607843236}, {classification=5, sum=952.4901960784314}, {classification=6, sum=667.5058823529412}]",87,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,57.54763277731019],[24.47968049586717,57.54763277731019],[24.47968049586717,57.71889757524748],[23.894965413222643,57.71889757524748],[23.894965413222643,57.54763277731019]]]}"
87,"[{classification=0, sum=0.0}, {classification=1, sum=161.96470588235294}, {classification=2, sum=12.0}, {classification=3, sum=196096.0352941177}, {classification=4, sum=27526.258823529308}, {classification=5, sum=1130.0}, {classification=6, sum=2541.929411764706}]",88,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,57.71889757524748],[24.47968049586717,57.71889757524748],[24.47968049586717,57.89016237318477],[23.894965413222643,57.89016237318477],[23.894965413222643,57.71889757524748]]]}"
88,"[{classification=0, sum=0.0}, {classification=3, sum=1752.3999999999992}, {classification=4, sum=64.0}, {classification=5, sum=40.0}]",89,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,57.89016237318477],[24.47968049586717,57.89016237318477],[24.47968049586717,58.06142717112206],[23.894965413222643,58.06142717112206],[23.894965413222643,57.89016237318477]]]}"
93,"[{classification=0, sum=0.0}, {classification=1, sum=100.38823529411765}, {classification=2, sum=12.0}, {classification=3, sum=269559.0823529414}, {classification=4, sum=5592.423529411764}, {classification=5, sum=1763.1176470588234}, {classification=6, sum=2486.6117647058823}]",94,"{""type"":""Polygon"",""coordinates"":[[[24.47968049586717,56.17751439381187],[25.0643955785117,56.17751439381187],[25.0643955785117,56.34877919174916],[24.47968049586717,56.34877919174916],[24.47968049586717,56.17751439381187]]]}"
94,"[{classification=0, sum=0.0}, {classification=1, sum=388.0}, {classification=2, sum=28.0}, {classification=3, sum=1002101.0470588233}, {classification=4, sum=32907.5137254902}, {classification=5, sum=10048.882352941177}, {classification=6, sum=2767.505882352941}]",95,"{""type"":""Polygon"",""coordinates"":[[[24.47968049586717,56.34877919174916],[25.0643955785117,56.34877919174916],[25.0643955785117,56.52004398968645],[24.47968049586717,56.52004398968645],[24.47968049586717,56.34877919174916]]]}"
95,"[{classification=0, sum=0.0}, {classification=1, sum=862.1254901960784}, {classification=2, sum=36.0}, {classification=3, sum=1023274.0941176419}, {classification=4, sum=144099.35686274507}, {classification=5, sum=5936.235294117647}, {classification=6, sum=6306.658823529412}]",96,"{""type"":""Polygon"",""coordinates"":[[[24.47968049586717,56.52004398968645],[25.0643955785117,56.52004398968645],[25.0643955785117,56.69130878762374],[24.47968049586717,56.69130878762374],[24.47968049586717,56.52004398968645]]]}"
96,"[{classification=0, sum=0.0}, {classification=1, sum=837.5019607843137}, {classification=2, sum=26.501960784313724}, {classification=3, sum=1129827.0352941188}, {classification=4, sum=216174.27450980403}, {classification=5, sum=10269.392156862745}, {classification=6, sum=12762.0}]",97,"{""type"":""Polygon"",""coordinates"":[[[24.47968049586717,56.69130878762374],[25.0643955785117,56.69130878762374],[25.0643955785117,56.86257358556103],[24.47968049586717,56.86257358556103],[24.47968049586717,56.69130878762374]]]}"
97,"[{classification=0, sum=0.0}, {classification=1, sum=811.7490196078431}, {classification=2, sum=21.498039215686276}, {classification=3, sum=1020772.1647058771}, {classification=4, sum=113651.71764705883}, {classification=5, sum=10921.176470588236}, {classification=6, sum=9559.435294117646}]",98,"{""type"":""Polygon"",""coordinates"":[[[24.47968049586717,56.86257358556103],[25.0643955785117,56.86257358556103],[25.0643955785117,57.03383838349832],[24.47968049586717,57.03383838349832],[24.47968049586717,56.86257358556103]]]}"
98,"[{classification=0, sum=0.0}, {classification=1, sum=646.0}, {classification=2, sum=56.0}, {classification=3, sum=1000004.4470588254}, {classification=4, sum=169056.76862745106}, {classification=5, sum=12941.254901960783}, {classification=6, sum=18068.211764705884}]",99,"{""type"":""Polygon"",""coordinates"":[[[24.47968049586717,57.03383838349832],[25.0643955785117,57.03383838349832],[25.0643955785117,57.20510318143561],[24.47968049586717,57.20510318143561],[24.47968049586717,57.03383838349832]]]}"
99,"[{classification=0, sum=0.0}, {classification=1, sum=647.4470588235295}, {classification=2, sum=40.0}, {classification=3, sum=1154454.8588235301}, {classification=4, sum=66772.58039215686}, {classification=5, sum=12492.450980392157}, {classification=6, sum=6218.894117647059}]",100,"{""type"":""Polygon"",""coordinates"":[[[24.47968049586717,57.20510318143561],[25.0643955785117,57.20510318143561],[25.0643955785117,57.3763679793729],[24.47968049586717,57.3763679793729],[24.47968049586717,57.20510318143561]]]}"
100,"[{classification=0, sum=0.0}, {classification=1, sum=1035.5411764705882}, {classification=2, sum=46.0}, {classification=3, sum=940378.9882352944}, {classification=4, sum=204164.6431372551}, {classification=5, sum=9954.960784313726}, {classification=6, sum=13739.082352941175}]",101,"{""type"":""Polygon"",""coordinates"":[[[24.47968049586717,57.3763679793729],[25.0643955785117,57.3763679793729],[25.0643955785117,57.54763277731019],[24.47968049586717,57.54763277731019],[24.47968049586717,57.3763679793729]]]}"
