system:index,groups,label,.geo
19,"[{classification=0, sum=0.0}, {classification=1, sum=1094.2509803921569}, {classification=2, sum=78.0}, {classification=3, sum=1903499.8117646985}, {classification=4, sum=44779.73333333334}, {classification=5, sum=2787.823529411765}, {classification=6, sum=21269.29411764706}]",20,"{""type"":""Polygon"",""coordinates"":[[[21.556105082644528,56.34877919174916],[22.140820165289057,56.34877919174916],[22.140820165289057,56.52004398968645],[21.556105082644528,56.52004398968645],[21.556105082644528,56.34877919174916]]]}"
20,"[{classification=0, sum=0.0}, {classification=1, sum=1607.8745098039217}, {classification=2, sum=56.0}, {classification=3, sum=1802351.7764705778}, {classification=4, sum=89639.84313725491}, {classification=5, sum=4848.725490196079}, {classification=6, sum=24131.17647058823}]",21,"{""type"":""Polygon"",""coordinates"":[[[21.556105082644528,56.52004398968645],[22.140820165289057,56.52004398968645],[22.140820165289057,56.69130878762374],[21.556105082644528,56.69130878762374],[21.556105082644528,56.52004398968645]]]}"
21,"[{classification=0, sum=0.0}, {classification=1, sum=554.8745098039216}, {classification=2, sum=92.0}, {classification=3, sum=2123314.623529402}, {classification=4, sum=93051.81176470593}, {classification=5, sum=1548.7450980392157}, {classification=6, sum=24682.35294117647}]",22,"{""type"":""Polygon"",""coordinates"":[[[21.556105082644528,56.69130878762374],[22.140820165289057,56.69130878762374],[22.140820165289057,56.86257358556103],[21.556105082644528,56.86257358556103],[21.556105082644528,56.69130878762374]]]}"
22,"[{classification=0, sum=0.0}, {classification=1, sum=380.74901960784314}, {classification=2, sum=72.0}, {classification=3, sum=1983628.882352928}, {classification=4, sum=97098.68235294118}, {classification=5, sum=2802.2745098039213}, {classification=6, sum=34570.98823529411}]",23,"{""type"":""Polygon"",""coordinates"":[[[21.556105082644528,56.86257358556103],[22.140820165289057,56.86257358556103],[22.140820165289057,57.03383838349832],[21.556105082644528,57.03383838349832],[21.556105082644528,56.86257358556103]]]}"
23,"[{classification=0, sum=0.0}, {classification=1, sum=402.0}, {classification=2, sum=48.0}, {classification=3, sum=937386.7529411726}, {classification=4, sum=152726.50980392162}, {classification=5, sum=11657.74509803922}, {classification=6, sum=13153.482352941177}]",24,"{""type"":""Polygon"",""coordinates"":[[[21.556105082644528,57.03383838349832],[22.140820165289057,57.03383838349832],[22.140820165289057,57.20510318143561],[21.556105082644528,57.20510318143561],[21.556105082644528,57.03383838349832]]]}"
24,"[{classification=0, sum=0.0}, {classification=1, sum=335.74901960784314}, {classification=2, sum=38.0}, {classification=3, sum=1371174.9764705754}, {classification=4, sum=116229.568627451}, {classification=5, sum=2931.2549019607845}, {classification=6, sum=20657.082352941175}]",25,"{""type"":""Polygon"",""coordinates"":[[[21.556105082644528,57.20510318143561],[22.140820165289057,57.20510318143561],[22.140820165289057,57.3763679793729],[21.556105082644528,57.3763679793729],[21.556105082644528,57.20510318143561]]]}"
25,"[{classification=0, sum=0.0}, {classification=1, sum=203.25098039215686}, {classification=2, sum=88.0}, {classification=3, sum=653043.094117648}, {classification=4, sum=104182.54117647081}, {classification=5, sum=4750.0}, {classification=6, sum=50410.894117647236}]",26,"{""type"":""Polygon"",""coordinates"":[[[21.556105082644528,57.3763679793729],[22.140820165289057,57.3763679793729],[22.140820165289057,57.54763277731019],[21.556105082644528,57.54763277731019],[21.556105082644528,57.3763679793729]]]}"
26,"[{classification=0, sum=0.0}, {classification=1, sum=15.0}, {classification=3, sum=81272.95294117642}, {classification=4, sum=37357.615686274505}, {classification=5, sum=1604.4313725490197}, {classification=6, sum=7324.423529411763}]",27,"{""type"":""Polygon"",""coordinates"":[[[21.556105082644528,57.54763277731019],[22.140820165289057,57.54763277731019],[22.140820165289057,57.71889757524748],[21.556105082644528,57.71889757524748],[21.556105082644528,57.54763277731019]]]}"
34,"[{classification=0, sum=0.0}, {classification=1, sum=953.5019607843137}, {classification=2, sum=67.30196078431374}, {classification=3, sum=1607928.1176470527}, {classification=4, sum=34963.73333333334}, {classification=5, sum=5750.0}, {classification=6, sum=35556.58823529412}]",35,"{""type"":""Polygon"",""coordinates"":[[[22.140820165289057,56.34877919174916],[22.725535247933585,56.34877919174916],[22.725535247933585,56.52004398968645],[22.140820165289057,56.52004398968645],[22.140820165289057,56.34877919174916]]]}"
35,"[{classification=0, sum=0.0}, {classification=1, sum=1082.7490196078431}, {classification=2, sum=92.99607843137255}, {classification=3, sum=2036799.0117647126}, {classification=4, sum=111695.89019607841}, {classification=5, sum=7385.019607843137}, {classification=6, sum=24328.423529411768}]",36,"{""type"":""Polygon"",""coordinates"":[[[22.140820165289057,56.52004398968645],[22.725535247933585,56.52004398968645],[22.725535247933585,56.69130878762374],[22.140820165289057,56.69130878762374],[22.140820165289057,56.52004398968645]]]}"
36,"[{classification=0, sum=0.0}, {classification=1, sum=629.7490196078431}, {classification=2, sum=79.00392156862745}, {classification=3, sum=2238617.882352934}, {classification=4, sum=56515.82745098038}, {classification=5, sum=4282.509803921569}, {classification=6, sum=21555.764705882353}]",37,"{""type"":""Polygon"",""coordinates"":[[[22.140820165289057,56.69130878762374],[22.725535247933585,56.69130878762374],[22.725535247933585,56.86257358556103],[22.140820165289057,56.86257358556103],[22.140820165289057,56.69130878762374]]]}"
37,"[{classification=0, sum=0.0}, {classification=1, sum=304.25098039215686}, {classification=2, sum=94.0}, {classification=3, sum=1992892.7764705748}, {classification=4, sum=46589.05098039218}, {classification=5, sum=2446.2156862745096}, {classification=6, sum=18038.211764705884}]",38,"{""type"":""Polygon"",""coordinates"":[[[22.140820165289057,56.86257358556103],[22.725535247933585,56.86257358556103],[22.725535247933585,57.03383838349832],[22.140820165289057,57.03383838349832],[22.140820165289057,56.86257358556103]]]}"
38,"[{classification=0, sum=0.0}, {classification=1, sum=533.0}, {classification=2, sum=94.0}, {classification=3, sum=1341725.9764705831}, {classification=4, sum=271963.8431372548}, {classification=5, sum=2670.7843137254904}, {classification=6, sum=14497.505882352942}]",39,"{""type"":""Polygon"",""coordinates"":[[[22.140820165289057,57.03383838349832],[22.725535247933585,57.03383838349832],[22.725535247933585,57.20510318143561],[22.140820165289057,57.20510318143561],[22.140820165289057,57.03383838349832]]]}"
39,"[{classification=0, sum=0.0}, {classification=1, sum=719.0}, {classification=2, sum=72.0}, {classification=3, sum=1813105.2352941164}, {classification=4, sum=152118.36862745107}, {classification=5, sum=24649.196078431374}, {classification=6, sum=16216.49411764706}]",40,"{""type"":""Polygon"",""coordinates"":[[[22.140820165289057,57.20510318143561],[22.725535247933585,57.20510318143561],[22.725535247933585,57.3763679793729],[22.140820165289057,57.3763679793729],[22.140820165289057,57.20510318143561]]]}"
40,"[{classification=0, sum=0.0}, {classification=1, sum=261.0}, {classification=2, sum=46.0}, {classification=3, sum=1129834.6117647127}, {classification=4, sum=39913.86666666667}, {classification=5, sum=13130.509803921566}, {classification=6, sum=5085.035294117646}]",41,"{""type"":""Polygon"",""coordinates"":[[[22.140820165289057,57.3763679793729],[22.725535247933585,57.3763679793729],[22.725535247933585,57.54763277731019],[22.140820165289057,57.54763277731019],[22.140820165289057,57.3763679793729]]]}"
41,"[{classification=0, sum=0.0}, {classification=1, sum=118.0}, {classification=2, sum=18.0}, {classification=3, sum=416564.8000000001}, {classification=4, sum=35505.56862745093}, {classification=5, sum=3706.627450980392}, {classification=6, sum=6759.976470588235}]",42,"{""type"":""Polygon"",""coordinates"":[[[22.140820165289057,57.54763277731019],[22.725535247933585,57.54763277731019],[22.725535247933585,57.71889757524748],[22.140820165289057,57.71889757524748],[22.140820165289057,57.54763277731019]]]}"
42,"[{classification=0, sum=0.0}, {classification=1, sum=35.0}, {classification=3, sum=9831.129411764676}, {classification=4, sum=31518.22745098039}, {classification=5, sum=2467.490196078431}, {classification=6, sum=5362.964705882353}]",43,"{""type"":""Polygon"",""coordinates"":[[[22.140820165289057,57.71889757524748],[22.725535247933585,57.71889757524748],[22.725535247933585,57.89016237318477],[22.140820165289057,57.89016237318477],[22.140820165289057,57.71889757524748]]]}"
48,"[{classification=0, sum=0.0}, {classification=1, sum=28.71764705882353}, {classification=2, sum=0.5019607843137255}, {classification=3, sum=152460.1529411767}, {classification=4, sum=488.0}, {classification=5, sum=20.0}, {classification=6, sum=204.0}]",49,"{""type"":""Polygon"",""coordinates"":[[[22.725535247933585,56.17751439381187],[23.310250330578114,56.17751439381187],[23.310250330578114,56.34877919174916],[22.725535247933585,56.34877919174916],[22.725535247933585,56.17751439381187]]]}"
49,"[{classification=0, sum=0.0}, {classification=1, sum=345.4980392156863}, {classification=2, sum=30.0}, {classification=3, sum=2545869.5764705795}, {classification=4, sum=11074.619607843139}, {classification=5, sum=918.7450980392157}, {classification=6, sum=8287.482352941177}]",50,"{""type"":""Polygon"",""coordinates"":[[[22.725535247933585,56.34877919174916],[23.310250330578114,56.34877919174916],[23.310250330578114,56.52004398968645],[22.725535247933585,56.52004398968645],[22.725535247933585,56.34877919174916]]]}"
50,"[{classification=0, sum=0.0}, {classification=1, sum=469.0}, {classification=2, sum=74.0}, {classification=3, sum=2258397.3647058764}, {classification=4, sum=106793.4431372549}, {classification=5, sum=2166.254901960784}, {classification=6, sum=16748.96470588235}]",51,"{""type"":""Polygon"",""coordinates"":[[[22.725535247933585,56.52004398968645],[23.310250330578114,56.52004398968645],[23.310250330578114,56.69130878762374],[22.725535247933585,56.69130878762374],[22.725535247933585,56.52004398968645]]]}"
51,"[{classification=0, sum=0.0}, {classification=1, sum=457.0}, {classification=2, sum=40.0}, {classification=3, sum=2611847.5529411724}, {classification=4, sum=43174.870588235295}, {classification=5, sum=5050.0}, {classification=6, sum=8700.0}]",52,"{""type"":""Polygon"",""coordinates"":[[[22.725535247933585,56.69130878762374],[23.310250330578114,56.69130878762374],[23.310250330578114,56.86257358556103],[22.725535247933585,56.86257358556103],[22.725535247933585,56.69130878762374]]]}"
52,"[{classification=0, sum=0.0}, {classification=1, sum=303.37254901960785}, {classification=2, sum=52.0}, {classification=3, sum=2491890.5529411724}, {classification=4, sum=50915.654901960785}, {classification=5, sum=11210.0}, {classification=6, sum=38950.89411764706}]",53,"{""type"":""Polygon"",""coordinates"":[[[22.725535247933585,56.86257358556103],[23.310250330578114,56.86257358556103],[23.310250330578114,57.03383838349832],[22.725535247933585,57.03383838349832],[22.725535247933585,56.86257358556103]]]}"
53,"[{classification=0, sum=0.0}, {classification=1, sum=248.9921568627451}, {classification=2, sum=46.0}, {classification=3, sum=1509167.7529411807}, {classification=4, sum=71340.36078431367}, {classification=5, sum=2055.0}, {classification=6, sum=16373.529411764717}]",54,"{""type"":""Polygon"",""coordinates"":[[[22.725535247933585,57.03383838349832],[23.310250330578114,57.03383838349832],[23.310250330578114,57.20510318143561],[22.725535247933585,57.20510318143561],[22.725535247933585,57.03383838349832]]]}"
54,"[{classification=0, sum=0.0}, {classification=1, sum=485.7450980392157}, {classification=2, sum=94.0}, {classification=3, sum=1024736.3764705824}, {classification=4, sum=235529.09803921587}, {classification=5, sum=3365.0}, {classification=6, sum=10738.376470588235}]",55,"{""type"":""Polygon"",""coordinates"":[[[22.725535247933585,57.20510318143561],[23.310250330578114,57.20510318143561],[23.310250330578114,57.3763679793729],[22.725535247933585,57.3763679793729],[22.725535247933585,57.20510318143561]]]}"
55,"[{classification=0, sum=0.0}, {classification=1, sum=48.0}, {classification=2, sum=4.0}, {classification=3, sum=205104.45882352974}, {classification=4, sum=23810.603921568574}, {classification=5, sum=2215.0}, {classification=6, sum=6145.2941176470595}]",56,"{""type"":""Polygon"",""coordinates"":[[[22.725535247933585,57.3763679793729],[23.310250330578114,57.3763679793729],[23.310250330578114,57.54763277731019],[22.725535247933585,57.54763277731019],[22.725535247933585,57.3763679793729]]]}"
63,"[{classification=0, sum=0.0}, {classification=1, sum=12.0}, {classification=2, sum=2.0}, {classification=3, sum=100074.64705882373}, {classification=4, sum=52.98823529411764}, {classification=5, sum=5.0}, {classification=6, sum=24.0}]",64,"{""type"":""Polygon"",""coordinates"":[[[23.310250330578114,56.17751439381187],[23.894965413222643,56.17751439381187],[23.894965413222643,56.34877919174916],[23.310250330578114,56.34877919174916],[23.310250330578114,56.17751439381187]]]}"
64,"[{classification=0, sum=0.0}, {classification=1, sum=476.37254901960785}, {classification=2, sum=60.0}, {classification=3, sum=3161514.529411762}, {classification=4, sum=15707.278431372548}, {classification=5, sum=725.0196078431372}, {classification=6, sum=7955.247058823529}]",65,"{""type"":""Polygon"",""coordinates"":[[[23.310250330578114,56.34877919174916],[23.894965413222643,56.34877919174916],[23.894965413222643,56.52004398968645],[23.310250330578114,56.52004398968645],[23.310250330578114,56.34877919174916]]]}"
65,"[{classification=0, sum=0.0}, {classification=1, sum=436.6235294117647}, {classification=2, sum=32.0}, {classification=3, sum=3053184.5764705613}, {classification=4, sum=63186.352941176476}, {classification=5, sum=1049.9803921568628}, {classification=6, sum=61827.74117647059}]",66,"{""type"":""Polygon"",""coordinates"":[[[23.310250330578114,56.52004398968645],[23.894965413222643,56.52004398968645],[23.894965413222643,56.69130878762374],[23.310250330578114,56.69130878762374],[23.310250330578114,56.52004398968645]]]}"
66,"[{classification=0, sum=0.0}, {classification=1, sum=302.0}, {classification=2, sum=48.0}, {classification=3, sum=1611025.6352941133}, {classification=4, sum=69938.96470588235}, {classification=5, sum=61226.98039215686}, {classification=6, sum=9533.24705882353}]",67,"{""type"":""Polygon"",""coordinates"":[[[23.310250330578114,56.69130878762374],[23.894965413222643,56.69130878762374],[23.894965413222643,56.86257358556103],[23.310250330578114,56.86257358556103],[23.310250330578114,56.69130878762374]]]}"
67,"[{classification=0, sum=0.0}, {classification=1, sum=1034.8745098039217}, {classification=2, sum=42.0}, {classification=3, sum=936386.3294117564}, {classification=4, sum=429383.2784313728}, {classification=5, sum=5083.725490196079}, {classification=6, sum=41820.329411764695}]",68,"{""type"":""Polygon"",""coordinates"":[[[23.310250330578114,56.86257358556103],[23.894965413222643,56.86257358556103],[23.894965413222643,57.03383838349832],[23.310250330578114,57.03383838349832],[23.310250330578114,56.86257358556103]]]}"
68,"[{classification=0, sum=0.0}, {classification=1, sum=4.0}, {classification=3, sum=8794.611764705842}, {classification=4, sum=6080.141176470581}, {classification=5, sum=72.49019607843138}, {classification=6, sum=1894.1176470588236}]",69,"{""type"":""Polygon"",""coordinates"":[[[23.310250330578114,57.03383838349832],[23.894965413222643,57.03383838349832],[23.894965413222643,57.20510318143561],[23.310250330578114,57.20510318143561],[23.310250330578114,57.03383838349832]]]}"
78,"[{classification=0, sum=0.0}, {classification=1, sum=201.02745098039216}, {classification=2, sum=22.0}, {classification=3, sum=1191073.5294117616}, {classification=4, sum=3440.470588235294}, {classification=5, sum=428.11764705882354}, {classification=6, sum=4372.4}]",79,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,56.17751439381187],[24.47968049586717,56.17751439381187],[24.47968049586717,56.34877919174916],[23.894965413222643,56.34877919174916],[23.894965413222643,56.17751439381187]]]}"
79,"[{classification=0, sum=0.0}, {classification=1, sum=835.121568627451}, {classification=2, sum=82.0}, {classification=3, sum=3210914.247058825}, {classification=4, sum=24922.46274509804}, {classification=5, sum=35095.0}, {classification=6, sum=17546.188235294117}]",80,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,56.34877919174916],[24.47968049586717,56.34877919174916],[24.47968049586717,56.52004398968645],[23.894965413222643,56.52004398968645],[23.894965413222643,56.34877919174916]]]}"
80,"[{classification=0, sum=0.0}, {classification=1, sum=361.0}, {classification=2, sum=108.0}, {classification=3, sum=2091402.799999985}, {classification=4, sum=24295.466666666667}, {classification=5, sum=6965.0}, {classification=6, sum=11853.764705882355}]",81,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,56.52004398968645],[24.47968049586717,56.52004398968645],[24.47968049586717,56.69130878762374],[23.894965413222643,56.69130878762374],[23.894965413222643,56.52004398968645]]]}"
81,"[{classification=0, sum=0.0}, {classification=1, sum=267.0}, {classification=2, sum=128.0}, {classification=3, sum=1315478.6117647062}, {classification=4, sum=257740.53333333344}, {classification=5, sum=96453.60784313723}, {classification=6, sum=33767.15294117647}]",82,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,56.69130878762374],[24.47968049586717,56.69130878762374],[24.47968049586717,56.86257358556103],[23.894965413222643,56.86257358556103],[23.894965413222643,56.69130878762374]]]}"
82,"[{classification=0, sum=0.0}, {classification=1, sum=871.0}, {classification=2, sum=176.0}, {classification=3, sum=1342021.5058823403}, {classification=4, sum=742164.3607843138}, {classification=5, sum=62774.19607843154}, {classification=6, sum=419670.72941176465}]",83,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,56.86257358556103],[24.47968049586717,56.86257358556103],[24.47968049586717,57.03383838349832],[23.894965413222643,57.03383838349832],[23.894965413222643,56.86257358556103]]]}"
83,"[{classification=0, sum=0.0}, {classification=1, sum=572.0}, {classification=2, sum=60.0}, {classification=3, sum=607080.9882352942}, {classification=4, sum=382904.8313725496}, {classification=5, sum=5498.64705882353}, {classification=6, sum=56535.97647058816}]",84,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,57.03383838349832],[24.47968049586717,57.03383838349832],[24.47968049586717,57.20510318143561],[23.894965413222643,57.20510318143561],[23.894965413222643,57.03383838349832]]]}"
84,"[{classification=0, sum=0.0}, {classification=1, sum=30.87450980392157}, {classification=2, sum=12.0}, {classification=3, sum=124232.3882352946}, {classification=4, sum=30619.7960784313}, {classification=5, sum=868.4313725490197}, {classification=6, sum=9813.035294117642}]",85,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,57.20510318143561],[24.47968049586717,57.20510318143561],[24.47968049586717,57.3763679793729],[23.894965413222643,57.3763679793729],[23.894965413222643,57.20510318143561]]]}"
85,"[{classification=0, sum=0.0}, {classification=1, sum=26.12549019607843}, {classification=2, sum=8.0}, {classification=3, sum=219053.23529411803}, {classification=4, sum=7835.1529411764595}, {classification=5, sum=397.0980392156863}, {classification=6, sum=3205.6941176470586}]",86,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,57.3763679793729],[24.47968049586717,57.3763679793729],[24.47968049586717,57.54763277731019],[23.894965413222643,57.54763277731019],[23.894965413222643,57.3763679793729]]]}"
86,"[{classification=0, sum=0.0}, {classification=1, sum=19.250980392156862}, {classification=2, sum=3.2470588235294118}, {classification=3, sum=150132.40000000026}, {classification=4, sum=13783.498039215692}, {classification=5, sum=1704.9607843137253}, {classification=6, sum=2630.7999999999984}]",87,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,57.54763277731019],[24.47968049586717,57.54763277731019],[24.47968049586717,57.71889757524748],[23.894965413222643,57.71889757524748],[23.894965413222643,57.54763277731019]]]}"
87,"[{classification=0, sum=0.0}, {classification=1, sum=53.0}, {classification=2, sum=20.0}, {classification=3, sum=291957.1058823531}, {classification=4, sum=14884.062745098043}, {classification=5, sum=1250.1176470588234}, {classification=6, sum=7517.6}]",88,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,57.71889757524748],[24.47968049586717,57.71889757524748],[24.47968049586717,57.89016237318477],[23.894965413222643,57.89016237318477],[23.894965413222643,57.71889757524748]]]}"
88,"[{classification=0, sum=0.0}, {classification=3, sum=1048.8352941176468}, {classification=4, sum=28.0}, {classification=5, sum=85.0}]",89,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,57.89016237318477],[24.47968049586717,57.89016237318477],[24.47968049586717,58.06142717112206],[23.894965413222643,58.06142717112206],[23.894965413222643,57.89016237318477]]]}"
93,"[{classification=0, sum=0.0}, {classification=1, sum=50.498039215686276}, {classification=2, sum=4.0}, {classification=3, sum=344175.4823529416}, {classification=4, sum=988.0}, {classification=5, sum=212.49019607843138}, {classification=6, sum=470.5176470588235}]",94,"{""type"":""Polygon"",""coordinates"":[[[24.47968049586717,56.17751439381187],[25.0643955785117,56.17751439381187],[25.0643955785117,56.34877919174916],[24.47968049586717,56.34877919174916],[24.47968049586717,56.17751439381187]]]}"
94,"[{classification=0, sum=0.0}, {classification=1, sum=279.0}, {classification=2, sum=34.0}, {classification=3, sum=1415404.6941176448}, {classification=4, sum=12975.21568627451}, {classification=5, sum=2865.0}, {classification=6, sum=5636.988235294118}]",95,"{""type"":""Polygon"",""coordinates"":[[[24.47968049586717,56.34877919174916],[25.0643955785117,56.34877919174916],[25.0643955785117,56.52004398968645],[24.47968049586717,56.52004398968645],[24.47968049586717,56.34877919174916]]]}"
95,"[{classification=0, sum=0.0}, {classification=1, sum=389.0}, {classification=2, sum=74.0}, {classification=3, sum=1404346.8470588194}, {classification=4, sum=95258.79215686275}, {classification=5, sum=26065.0}, {classification=6, sum=7536.0}]",96,"{""type"":""Polygon"",""coordinates"":[[[24.47968049586717,56.52004398968645],[25.0643955785117,56.52004398968645],[25.0643955785117,56.69130878762374],[24.47968049586717,56.69130878762374],[24.47968049586717,56.52004398968645]]]}"
96,"[{classification=0, sum=0.0}, {classification=1, sum=505.0}, {classification=2, sum=40.0}, {classification=3, sum=1737823.670588239}, {classification=4, sum=219073.9607843138}, {classification=5, sum=4590.0}, {classification=6, sum=29132.235294117647}]",97,"{""type"":""Polygon"",""coordinates"":[[[24.47968049586717,56.69130878762374],[25.0643955785117,56.69130878762374],[25.0643955785117,56.86257358556103],[24.47968049586717,56.86257358556103],[24.47968049586717,56.69130878762374]]]}"
97,"[{classification=0, sum=0.0}, {classification=1, sum=290.5019607843137}, {classification=2, sum=54.0}, {classification=3, sum=1632894.8235294041}, {classification=4, sum=33247.89019607843}, {classification=5, sum=7142.490196078432}, {classification=6, sum=8896.494117647058}]",98,"{""type"":""Polygon"",""coordinates"":[[[24.47968049586717,56.86257358556103],[25.0643955785117,56.86257358556103],[25.0643955785117,57.03383838349832],[24.47968049586717,57.03383838349832],[24.47968049586717,56.86257358556103]]]}"
98,"[{classification=0, sum=0.0}, {classification=1, sum=525.4980392156863}, {classification=2, sum=60.0}, {classification=3, sum=1543416.4588235358}, {classification=4, sum=82712.15686274512}, {classification=5, sum=9361.882352941177}, {classification=6, sum=24790.517647058823}]",99,"{""type"":""Polygon"",""coordinates"":[[[24.47968049586717,57.03383838349832],[25.0643955785117,57.03383838349832],[25.0643955785117,57.20510318143561],[24.47968049586717,57.20510318143561],[24.47968049586717,57.03383838349832]]]}"
99,"[{classification=0, sum=0.0}, {classification=1, sum=370.0}, {classification=2, sum=64.0}, {classification=3, sum=1636384.3294117618}, {classification=4, sum=63090.14901960785}, {classification=5, sum=17896.862745098042}, {classification=6, sum=8441.223529411765}]",100,"{""type"":""Polygon"",""coordinates"":[[[24.47968049586717,57.20510318143561],[25.0643955785117,57.20510318143561],[25.0643955785117,57.3763679793729],[24.47968049586717,57.3763679793729],[24.47968049586717,57.20510318143561]]]}"
100,"[{classification=0, sum=0.0}, {classification=1, sum=441.25098039215686}, {classification=2, sum=40.0}, {classification=3, sum=1708398.2705882364}, {classification=4, sum=161681.1137254904}, {classification=5, sum=15501.80392156863}, {classification=6, sum=15891.717647058824}]",101,"{""type"":""Polygon"",""coordinates"":[[[24.47968049586717,57.3763679793729],[25.0643955785117,57.3763679793729],[25.0643955785117,57.54763277731019],[24.47968049586717,57.54763277731019],[24.47968049586717,57.3763679793729]]]}"
