system:index,groups,label,.geo
19,"[{classification=0, sum=0.0}, {classification=1, sum=470.87450980392157}, {classification=2, sum=84.0}, {classification=3, sum=1591517.3294117595}, {classification=4, sum=42930.415686274515}, {classification=5, sum=11876.254901960783}, {classification=6, sum=12465.741176470588}]",20,"{""type"":""Polygon"",""coordinates"":[[[21.556105082644528,56.34877919174916],[22.140820165289057,56.34877919174916],[22.140820165289057,56.52004398968645],[21.556105082644528,56.52004398968645],[21.556105082644528,56.34877919174916]]]}"
20,"[{classification=0, sum=0.0}, {classification=1, sum=492.87450980392157}, {classification=2, sum=54.0}, {classification=3, sum=1398730.5058823442}, {classification=4, sum=89846.03921568627}, {classification=5, sum=17661.843137254902}, {classification=6, sum=7346.211764705882}]",21,"{""type"":""Polygon"",""coordinates"":[[[21.556105082644528,56.52004398968645],[22.140820165289057,56.52004398968645],[22.140820165289057,56.69130878762374],[21.556105082644528,56.69130878762374],[21.556105082644528,56.52004398968645]]]}"
21,"[{classification=0, sum=0.0}, {classification=1, sum=715.4980392156863}, {classification=2, sum=80.0}, {classification=3, sum=1941520.8823529365}, {classification=4, sum=99621.64705882358}, {classification=5, sum=7693.098039215687}, {classification=6, sum=17603.976470588233}]",22,"{""type"":""Polygon"",""coordinates"":[[[21.556105082644528,56.69130878762374],[22.140820165289057,56.69130878762374],[22.140820165289057,56.86257358556103],[21.556105082644528,56.86257358556103],[21.556105082644528,56.69130878762374]]]}"
22,"[{classification=0, sum=0.0}, {classification=1, sum=421.5019607843137}, {classification=2, sum=86.0}, {classification=3, sum=1732011.6941176343}, {classification=4, sum=91228.8}, {classification=5, sum=9619.941176470587}, {classification=6, sum=26225.952941176474}]",23,"{""type"":""Polygon"",""coordinates"":[[[21.556105082644528,56.86257358556103],[22.140820165289057,56.86257358556103],[22.140820165289057,57.03383838349832],[21.556105082644528,57.03383838349832],[21.556105082644528,56.86257358556103]]]}"
23,"[{classification=0, sum=0.0}, {classification=1, sum=291.74117647058824}, {classification=2, sum=22.0}, {classification=3, sum=721935.5294117641}, {classification=4, sum=132277.9921568628}, {classification=5, sum=26342.41176470588}, {classification=6, sum=3432.6823529411763}]",24,"{""type"":""Polygon"",""coordinates"":[[[21.556105082644528,57.03383838349832],[22.140820165289057,57.03383838349832],[22.140820165289057,57.20510318143561],[21.556105082644528,57.20510318143561],[21.556105082644528,57.03383838349832]]]}"
24,"[{classification=0, sum=0.0}, {classification=1, sum=340.11764705882354}, {classification=2, sum=36.0}, {classification=3, sum=1150779.8117646952}, {classification=4, sum=122832.98823529416}, {classification=5, sum=11353.078431372549}, {classification=6, sum=10235.882352941177}]",25,"{""type"":""Polygon"",""coordinates"":[[[21.556105082644528,57.20510318143561],[22.140820165289057,57.20510318143561],[22.140820165289057,57.3763679793729],[21.556105082644528,57.3763679793729],[21.556105082644528,57.20510318143561]]]}"
25,"[{classification=0, sum=0.0}, {classification=1, sum=168.0}, {classification=2, sum=52.0}, {classification=3, sum=500243.23529411724}, {classification=4, sum=122434.5098039218}, {classification=5, sum=14843.294117647058}, {classification=6, sum=36523.17647058826}]",26,"{""type"":""Polygon"",""coordinates"":[[[21.556105082644528,57.3763679793729],[22.140820165289057,57.3763679793729],[22.140820165289057,57.54763277731019],[21.556105082644528,57.54763277731019],[21.556105082644528,57.3763679793729]]]}"
26,"[{classification=0, sum=0.0}, {classification=1, sum=25.0}, {classification=2, sum=2.0}, {classification=3, sum=75572.97647058818}, {classification=4, sum=47794.007843137246}, {classification=5, sum=3611.294117647059}, {classification=6, sum=5567.247058823529}]",27,"{""type"":""Polygon"",""coordinates"":[[[21.556105082644528,57.54763277731019],[22.140820165289057,57.54763277731019],[22.140820165289057,57.71889757524748],[21.556105082644528,57.71889757524748],[21.556105082644528,57.54763277731019]]]}"
34,"[{classification=0, sum=0.0}, {classification=1, sum=285.99607843137255}, {classification=2, sum=50.0}, {classification=3, sum=1276438.294117644}, {classification=4, sum=23373.317647058822}, {classification=5, sum=15121.588235294119}, {classification=6, sum=9247.505882352942}]",35,"{""type"":""Polygon"",""coordinates"":[[[22.140820165289057,56.34877919174916],[22.725535247933585,56.34877919174916],[22.725535247933585,56.52004398968645],[22.140820165289057,56.52004398968645],[22.140820165289057,56.34877919174916]]]}"
35,"[{classification=0, sum=0.0}, {classification=1, sum=527.0}, {classification=2, sum=42.0}, {classification=3, sum=1593867.223529406}, {classification=4, sum=120075.76470588238}, {classification=5, sum=15889.980392156862}, {classification=6, sum=20911.105882352942}]",36,"{""type"":""Polygon"",""coordinates"":[[[22.140820165289057,56.52004398968645],[22.725535247933585,56.52004398968645],[22.725535247933585,56.69130878762374],[22.140820165289057,56.69130878762374],[22.140820165289057,56.52004398968645]]]}"
36,"[{classification=0, sum=0.0}, {classification=1, sum=509.5019607843137}, {classification=2, sum=75.49803921568628}, {classification=3, sum=1890756.200000001}, {classification=4, sum=66031.30980392153}, {classification=5, sum=9672.450980392157}, {classification=6, sum=16790.329411764706}]",37,"{""type"":""Polygon"",""coordinates"":[[[22.140820165289057,56.69130878762374],[22.725535247933585,56.69130878762374],[22.725535247933585,56.86257358556103],[22.140820165289057,56.86257358556103],[22.140820165289057,56.69130878762374]]]}"
37,"[{classification=0, sum=0.0}, {classification=1, sum=500.4980392156863}, {classification=2, sum=90.50196078431372}, {classification=3, sum=1744723.6235294011}, {classification=4, sum=63904.439215686296}, {classification=5, sum=7570.0}, {classification=6, sum=17710.941176470584}]",38,"{""type"":""Polygon"",""coordinates"":[[[22.140820165289057,56.86257358556103],[22.725535247933585,56.86257358556103],[22.725535247933585,57.03383838349832],[22.140820165289057,57.03383838349832],[22.140820165289057,56.86257358556103]]]}"
38,"[{classification=0, sum=0.0}, {classification=1, sum=432.99607843137255}, {classification=2, sum=86.0}, {classification=3, sum=1053763.6941176418}, {classification=4, sum=296915.325490196}, {classification=5, sum=5477.509803921568}, {classification=6, sum=12374.941176470587}]",39,"{""type"":""Polygon"",""coordinates"":[[[22.140820165289057,57.03383838349832],[22.725535247933585,57.03383838349832],[22.725535247933585,57.20510318143561],[22.140820165289057,57.20510318143561],[22.140820165289057,57.03383838349832]]]}"
39,"[{classification=0, sum=0.0}, {classification=1, sum=460.9921568627451}, {classification=2, sum=88.0}, {classification=3, sum=1475813.294117647}, {classification=4, sum=160677.45882352948}, {classification=5, sum=42037.490196078434}, {classification=6, sum=22214.211764705884}]",40,"{""type"":""Polygon"",""coordinates"":[[[22.140820165289057,57.20510318143561],[22.725535247933585,57.20510318143561],[22.725535247933585,57.3763679793729],[22.140820165289057,57.3763679793729],[22.140820165289057,57.20510318143561]]]}"
40,"[{classification=0, sum=0.0}, {classification=1, sum=279.0}, {classification=2, sum=40.0}, {classification=3, sum=969328.8000000042}, {classification=4, sum=63228.23529411765}, {classification=5, sum=16435.0}, {classification=6, sum=10392.35294117647}]",41,"{""type"":""Polygon"",""coordinates"":[[[22.140820165289057,57.3763679793729],[22.725535247933585,57.3763679793729],[22.725535247933585,57.54763277731019],[22.140820165289057,57.54763277731019],[22.140820165289057,57.3763679793729]]]}"
41,"[{classification=0, sum=0.0}, {classification=1, sum=102.0}, {classification=2, sum=12.0}, {classification=3, sum=358472.74117647065}, {classification=4, sum=52249.22352941169}, {classification=5, sum=5390.686274509804}, {classification=6, sum=10755.270588235295}]",42,"{""type"":""Polygon"",""coordinates"":[[[22.140820165289057,57.54763277731019],[22.725535247933585,57.54763277731019],[22.725535247933585,57.71889757524748],[22.140820165289057,57.71889757524748],[22.140820165289057,57.54763277731019]]]}"
42,"[{classification=0, sum=0.0}, {classification=1, sum=12.0}, {classification=3, sum=9195.894117647038}, {classification=4, sum=18794.462745097982}, {classification=5, sum=225.0}, {classification=6, sum=4220.870588235293}]",43,"{""type"":""Polygon"",""coordinates"":[[[22.140820165289057,57.71889757524748],[22.725535247933585,57.71889757524748],[22.725535247933585,57.89016237318477],[22.140820165289057,57.89016237318477],[22.140820165289057,57.71889757524748]]]}"
48,"[{classification=0, sum=0.0}, {classification=1, sum=308.27450980392155}, {classification=2, sum=8.0}, {classification=3, sum=113438.01176470594}, {classification=4, sum=6758.509803921567}, {classification=5, sum=516.5490196078431}, {classification=6, sum=2557.858823529412}]",49,"{""type"":""Polygon"",""coordinates"":[[[22.725535247933585,56.17751439381187],[23.310250330578114,56.17751439381187],[23.310250330578114,56.34877919174916],[22.725535247933585,56.34877919174916],[22.725535247933585,56.17751439381187]]]}"
49,"[{classification=0, sum=0.0}, {classification=1, sum=2907.447058823529}, {classification=2, sum=48.0}, {classification=3, sum=1657460.8235294065}, {classification=4, sum=59452.73725490196}, {classification=5, sum=14861.803921568628}, {classification=6, sum=37170.49411764705}]",50,"{""type"":""Polygon"",""coordinates"":[[[22.725535247933585,56.34877919174916],[23.310250330578114,56.34877919174916],[23.310250330578114,56.52004398968645],[22.725535247933585,56.52004398968645],[22.725535247933585,56.34877919174916]]]}"
50,"[{classification=0, sum=0.0}, {classification=1, sum=1363.6235294117646}, {classification=2, sum=68.0}, {classification=3, sum=1767927.858823522}, {classification=4, sum=142683.6705882353}, {classification=5, sum=16839.313725490196}, {classification=6, sum=32315.95294117647}]",51,"{""type"":""Polygon"",""coordinates"":[[[22.725535247933585,56.52004398968645],[23.310250330578114,56.52004398968645],[23.310250330578114,56.69130878762374],[22.725535247933585,56.69130878762374],[22.725535247933585,56.52004398968645]]]}"
51,"[{classification=0, sum=0.0}, {classification=1, sum=1093.7529411764706}, {classification=2, sum=79.49803921568628}, {classification=3, sum=2060609.5529411796}, {classification=4, sum=71503.02745098039}, {classification=5, sum=18012.470588235294}, {classification=6, sum=24806.964705882354}]",52,"{""type"":""Polygon"",""coordinates"":[[[22.725535247933585,56.69130878762374],[23.310250330578114,56.69130878762374],[23.310250330578114,56.86257358556103],[22.725535247933585,56.86257358556103],[22.725535247933585,56.69130878762374]]]}"
52,"[{classification=0, sum=0.0}, {classification=1, sum=765.7490196078431}, {classification=2, sum=66.50196078431372}, {classification=3, sum=2189886.517647049}, {classification=4, sum=112236.04705882352}, {classification=5, sum=9077.490196078432}, {classification=6, sum=40620.70588235294}]",53,"{""type"":""Polygon"",""coordinates"":[[[22.725535247933585,56.86257358556103],[23.310250330578114,56.86257358556103],[23.310250330578114,57.03383838349832],[22.725535247933585,57.03383838349832],[22.725535247933585,56.86257358556103]]]}"
53,"[{classification=0, sum=0.0}, {classification=1, sum=694.2470588235294}, {classification=2, sum=52.0}, {classification=3, sum=1224129.3411764745}, {classification=4, sum=167130.68235294113}, {classification=5, sum=6425.0}, {classification=6, sum=17470.84705882354}]",54,"{""type"":""Polygon"",""coordinates"":[[[22.725535247933585,57.03383838349832],[23.310250330578114,57.03383838349832],[23.310250330578114,57.20510318143561],[22.725535247933585,57.20510318143561],[22.725535247933585,57.03383838349832]]]}"
54,"[{classification=0, sum=0.0}, {classification=1, sum=486.0}, {classification=2, sum=60.0}, {classification=3, sum=852662.1058823472}, {classification=4, sum=284203.6549019609}, {classification=5, sum=5381.862745098038}, {classification=6, sum=13063.95294117647}]",55,"{""type"":""Polygon"",""coordinates"":[[[22.725535247933585,57.20510318143561],[23.310250330578114,57.20510318143561],[23.310250330578114,57.3763679793729],[22.725535247933585,57.3763679793729],[22.725535247933585,57.20510318143561]]]}"
55,"[{classification=0, sum=0.0}, {classification=1, sum=59.15686274509804}, {classification=2, sum=20.0}, {classification=3, sum=160417.47058823556}, {classification=4, sum=33658.745098039166}, {classification=5, sum=1604.3725490196077}, {classification=6, sum=7911.011764705882}]",56,"{""type"":""Polygon"",""coordinates"":[[[22.725535247933585,57.3763679793729],[23.310250330578114,57.3763679793729],[23.310250330578114,57.54763277731019],[22.725535247933585,57.54763277731019],[22.725535247933585,57.3763679793729]]]}"
63,"[{classification=0, sum=0.0}, {classification=1, sum=60.99607843137255}, {classification=2, sum=4.0}, {classification=3, sum=84786.63529411785}, {classification=4, sum=825.8666666666668}, {classification=5, sum=220.0}, {classification=6, sum=1640.9882352941177}]",64,"{""type"":""Polygon"",""coordinates"":[[[23.310250330578114,56.17751439381187],[23.894965413222643,56.17751439381187],[23.894965413222643,56.34877919174916],[23.310250330578114,56.34877919174916],[23.310250330578114,56.17751439381187]]]}"
64,"[{classification=0, sum=0.0}, {classification=1, sum=1146.721568627451}, {classification=2, sum=84.0}, {classification=3, sum=2672668.47058823}, {classification=4, sum=65390.35294117646}, {classification=5, sum=1773.1176470588234}, {classification=6, sum=47712.18823529412}]",65,"{""type"":""Polygon"",""coordinates"":[[[23.310250330578114,56.34877919174916],[23.894965413222643,56.34877919174916],[23.894965413222643,56.52004398968645],[23.310250330578114,56.52004398968645],[23.310250330578114,56.34877919174916]]]}"
65,"[{classification=0, sum=0.0}, {classification=1, sum=1361.0039215686274}, {classification=2, sum=48.0}, {classification=3, sum=2622580.929411739}, {classification=4, sum=113759.1843137255}, {classification=5, sum=2665.0}, {classification=6, sum=36689.882352941175}]",66,"{""type"":""Polygon"",""coordinates"":[[[23.310250330578114,56.52004398968645],[23.894965413222643,56.52004398968645],[23.894965413222643,56.69130878762374],[23.310250330578114,56.69130878762374],[23.310250330578114,56.52004398968645]]]}"
66,"[{classification=0, sum=0.0}, {classification=1, sum=1049.4980392156863}, {classification=2, sum=36.0}, {classification=3, sum=1184886.5411764707}, {classification=4, sum=104601.2862745098}, {classification=5, sum=32706.274509803923}, {classification=6, sum=25187.1294117647}]",67,"{""type"":""Polygon"",""coordinates"":[[[23.310250330578114,56.69130878762374],[23.894965413222643,56.69130878762374],[23.894965413222643,56.86257358556103],[23.310250330578114,56.86257358556103],[23.310250330578114,56.69130878762374]]]}"
67,"[{classification=0, sum=0.0}, {classification=1, sum=327.0}, {classification=2, sum=24.0}, {classification=3, sum=641714.85882353}, {classification=4, sum=368462.9490196075}, {classification=5, sum=4053.705882352941}, {classification=6, sum=32040.68235294117}]",68,"{""type"":""Polygon"",""coordinates"":[[[23.310250330578114,56.86257358556103],[23.894965413222643,56.86257358556103],[23.894965413222643,57.03383838349832],[23.310250330578114,57.03383838349832],[23.310250330578114,56.86257358556103]]]}"
68,"[{classification=0, sum=0.0}, {classification=3, sum=10889.317647058795}, {classification=4, sum=4961.317647058824}, {classification=5, sum=112.50980392156862}, {classification=6, sum=924.1882352941176}]",69,"{""type"":""Polygon"",""coordinates"":[[[23.310250330578114,57.03383838349832],[23.894965413222643,57.03383838349832],[23.894965413222643,57.20510318143561],[23.310250330578114,57.20510318143561],[23.310250330578114,57.03383838349832]]]}"
78,"[{classification=0, sum=0.0}, {classification=1, sum=525.2588235294118}, {classification=2, sum=56.0}, {classification=3, sum=1032399.1411764668}, {classification=4, sum=11422.635294117646}, {classification=5, sum=3244.0588235294117}, {classification=6, sum=31392.141176470566}]",79,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,56.17751439381187],[24.47968049586717,56.17751439381187],[24.47968049586717,56.34877919174916],[23.894965413222643,56.34877919174916],[23.894965413222643,56.17751439381187]]]}"
79,"[{classification=0, sum=0.0}, {classification=1, sum=1180.4666666666667}, {classification=2, sum=148.0}, {classification=3, sum=2720922.517647059}, {classification=4, sum=38196.392156862734}, {classification=5, sum=32418.666666666664}, {classification=6, sum=55555.976470588226}]",80,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,56.34877919174916],[24.47968049586717,56.34877919174916],[24.47968049586717,56.52004398968645],[23.894965413222643,56.52004398968645],[23.894965413222643,56.34877919174916]]]}"
80,"[{classification=0, sum=0.0}, {classification=1, sum=716.8745098039216}, {classification=2, sum=102.0}, {classification=3, sum=1818521.576470571}, {classification=4, sum=38956.28235294117}, {classification=5, sum=13201.843137254902}, {classification=6, sum=22597.411764705885}]",81,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,56.52004398968645],[24.47968049586717,56.52004398968645],[24.47968049586717,56.69130878762374],[23.894965413222643,56.69130878762374],[23.894965413222643,56.52004398968645]]]}"
81,"[{classification=0, sum=0.0}, {classification=1, sum=604.1254901960784}, {classification=2, sum=44.0}, {classification=3, sum=1197441.141176471}, {classification=4, sum=280680.07843137265}, {classification=5, sum=4799.980392156863}, {classification=6, sum=39158.14117647059}]",82,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,56.69130878762374],[24.47968049586717,56.69130878762374],[24.47968049586717,56.86257358556103],[23.894965413222643,56.86257358556103],[23.894965413222643,56.69130878762374]]]}"
82,"[{classification=0, sum=0.0}, {classification=1, sum=557.0}, {classification=2, sum=32.0}, {classification=3, sum=1014054.4941176415}, {classification=4, sum=816427.5607843138}, {classification=5, sum=4420.0}, {classification=6, sum=280695.9529411765}]",83,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,56.86257358556103],[24.47968049586717,56.86257358556103],[24.47968049586717,57.03383838349832],[23.894965413222643,57.03383838349832],[23.894965413222643,56.86257358556103]]]}"
83,"[{classification=0, sum=0.0}, {classification=1, sum=327.81176470588235}, {classification=2, sum=32.0}, {classification=3, sum=488013.3058823529}, {classification=4, sum=415961.270588236}, {classification=5, sum=6631.588235294118}, {classification=6, sum=87278.54117647058}]",84,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,57.03383838349832],[24.47968049586717,57.03383838349832],[24.47968049586717,57.20510318143561],[23.894965413222643,57.20510318143561],[23.894965413222643,57.03383838349832]]]}"
84,"[{classification=0, sum=0.0}, {classification=1, sum=18.0}, {classification=2, sum=8.0}, {classification=3, sum=116844.56470588277}, {classification=4, sum=26748.564705882294}, {classification=5, sum=441.07843137254906}, {classification=6, sum=8036.21176470588}]",85,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,57.20510318143561],[24.47968049586717,57.20510318143561],[24.47968049586717,57.3763679793729],[23.894965413222643,57.3763679793729],[23.894965413222643,57.20510318143561]]]}"
85,"[{classification=0, sum=0.0}, {classification=1, sum=55.0}, {classification=2, sum=10.0}, {classification=3, sum=183424.31764705916}, {classification=4, sum=6298.94901960784}, {classification=5, sum=2686.8627450980393}, {classification=6, sum=2121.7882352941174}]",86,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,57.3763679793729],[24.47968049586717,57.3763679793729],[24.47968049586717,57.54763277731019],[23.894965413222643,57.54763277731019],[23.894965413222643,57.3763679793729]]]}"
86,"[{classification=0, sum=0.0}, {classification=1, sum=56.0}, {classification=2, sum=12.0}, {classification=3, sum=148893.1529411766}, {classification=4, sum=10449.537254901954}, {classification=5, sum=1189.9803921568628}, {classification=6, sum=1791.2235294117647}]",87,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,57.54763277731019],[24.47968049586717,57.54763277731019],[24.47968049586717,57.71889757524748],[23.894965413222643,57.71889757524748],[23.894965413222643,57.54763277731019]]]}"
87,"[{classification=0, sum=0.0}, {classification=1, sum=50.0}, {classification=2, sum=20.0}, {classification=3, sum=282572.42352941196}, {classification=4, sum=13880.878431372581}, {classification=5, sum=494.4313725490196}, {classification=6, sum=6275.64705882353}]",88,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,57.71889757524748],[24.47968049586717,57.71889757524748],[24.47968049586717,57.89016237318477],[23.894965413222643,57.89016237318477],[23.894965413222643,57.71889757524748]]]}"
88,"[{classification=0, sum=0.0}, {classification=3, sum=335.964705882353}, {classification=5, sum=10.0}]",89,"{""type"":""Polygon"",""coordinates"":[[[23.894965413222643,57.89016237318477],[24.47968049586717,57.89016237318477],[24.47968049586717,58.06142717112206],[23.894965413222643,58.06142717112206],[23.894965413222643,57.89016237318477]]]}"
93,"[{classification=0, sum=0.0}, {classification=1, sum=61.0}, {classification=2, sum=8.0}, {classification=3, sum=315221.64705882384}, {classification=4, sum=1449.8196078431374}, {classification=5, sum=492.4901960784314}, {classification=6, sum=2873.294117647059}]",94,"{""type"":""Polygon"",""coordinates"":[[[24.47968049586717,56.17751439381187],[25.0643955785117,56.17751439381187],[25.0643955785117,56.34877919174916],[24.47968049586717,56.34877919174916],[24.47968049586717,56.17751439381187]]]}"
94,"[{classification=0, sum=0.0}, {classification=1, sum=950.9607843137255}, {classification=2, sum=18.0}, {classification=3, sum=1213658.364705881}, {classification=4, sum=19213.458823529414}, {classification=5, sum=3850.0}, {classification=6, sum=15518.776470588233}]",95,"{""type"":""Polygon"",""coordinates"":[[[24.47968049586717,56.34877919174916],[25.0643955785117,56.34877919174916],[25.0643955785117,56.52004398968645],[24.47968049586717,56.52004398968645],[24.47968049586717,56.34877919174916]]]}"
95,"[{classification=0, sum=0.0}, {classification=1, sum=457.11764705882354}, {classification=2, sum=46.0}, {classification=3, sum=1219710.3529411717}, {classification=4, sum=96202.47843137254}, {classification=5, sum=8179.980392156863}, {classification=6, sum=11490.941176470587}]",96,"{""type"":""Polygon"",""coordinates"":[[[24.47968049586717,56.52004398968645],[25.0643955785117,56.52004398968645],[25.0643955785117,56.69130878762374],[24.47968049586717,56.69130878762374],[24.47968049586717,56.52004398968645]]]}"
96,"[{classification=0, sum=0.0}, {classification=1, sum=803.2509803921569}, {classification=2, sum=52.0}, {classification=3, sum=1403333.8000000026}, {classification=4, sum=252923.57647058833}, {classification=5, sum=4940.627450980392}, {classification=6, sum=44600.94117647059}]",97,"{""type"":""Polygon"",""coordinates"":[[[24.47968049586717,56.69130878762374],[25.0643955785117,56.69130878762374],[25.0643955785117,56.86257358556103],[24.47968049586717,56.86257358556103],[24.47968049586717,56.69130878762374]]]}"
97,"[{classification=0, sum=0.0}, {classification=1, sum=885.2470588235294}, {classification=2, sum=56.0}, {classification=3, sum=1259641.9058823483}, {classification=4, sum=77013.39607843137}, {classification=5, sum=4968.117647058823}, {classification=6, sum=20665.50588235294}]",98,"{""type"":""Polygon"",""coordinates"":[[[24.47968049586717,56.86257358556103],[25.0643955785117,56.86257358556103],[25.0643955785117,57.03383838349832],[24.47968049586717,57.03383838349832],[24.47968049586717,56.86257358556103]]]}"
98,"[{classification=0, sum=0.0}, {classification=1, sum=680.0}, {classification=2, sum=78.0}, {classification=3, sum=1226360.09411765}, {classification=4, sum=130849.01960784318}, {classification=5, sum=4533.117647058823}, {classification=6, sum=29217.694117647057}]",99,"{""type"":""Polygon"",""coordinates"":[[[24.47968049586717,57.03383838349832],[25.0643955785117,57.03383838349832],[25.0643955785117,57.20510318143561],[24.47968049586717,57.20510318143561],[24.47968049586717,57.03383838349832]]]}"
99,"[{classification=0, sum=0.0}, {classification=1, sum=478.24313725490197}, {classification=2, sum=88.0}, {classification=3, sum=1319884.9411764678}, {classification=4, sum=63448.37647058824}, {classification=5, sum=10929.35294117647}, {classification=6, sum=8870.988235294117}]",100,"{""type"":""Polygon"",""coordinates"":[[[24.47968049586717,57.20510318143561],[25.0643955785117,57.20510318143561],[25.0643955785117,57.3763679793729],[24.47968049586717,57.3763679793729],[24.47968049586717,57.20510318143561]]]}"
100,"[{classification=0, sum=0.0}, {classification=1, sum=557.121568627451}, {classification=2, sum=92.0}, {classification=3, sum=1410215.811764704}, {classification=4, sum=165069.52156862768}, {classification=5, sum=12004.921568627451}, {classification=6, sum=15961.482352941177}]",101,"{""type"":""Polygon"",""coordinates"":[[[24.47968049586717,57.3763679793729],[25.0643955785117,57.3763679793729],[25.0643955785117,57.54763277731019],[24.47968049586717,57.54763277731019],[24.47968049586717,57.3763679793729]]]}"
