"","GPS_LAT","GPS_LONG","class"
"160",56.84626,22.89992,"0"
"161",57.16373,23.01022,"0"
"162",57.23425,23.03505,"0"
"163",57.25188,23.04128,"0"
"164",57.35765,23.07874,"0"
"165",56.52235,22.85574,"0"
"166",56.57525,22.87371,"0"
"167",56.65699,22.96801,"0"
"168",56.70989,22.98618,"0"
"169",57.13303,23.13403,"0"
"170",56.82466,23.29296,"0"
"171",56.89514,23.31797,"0"
"172",57.157193,23.075266,"0"
"173",57.31584,23.13157,"0"
"174",56.44857,22.86383,"0"
"175",57.10883,23.19279,"0"
"176",57.14404,23.20531,"0"
"177",56.42772,22.88976,"0"
"178",56.56559,22.96982,"0"
"179",57.20023,23.19159,"0"
"180",56.54471,22.99581,"0"
"181",56.82682,23.09338,"0"
"182",56.6727,23.17281,"0"
"183",56.79605,23.21614,"0"
"184",56.55911,23.03386,"0"
"185",56.45006,23.0295,"0"
"186",56.67925,23.10862,"0"
"187",56.83787,23.16402,"0"
"188",57.08459,23.25136,"0"
"189",56.53494,23.09179,"0"
"190",56.57022,23.10399,"0"
"191",56.62309,23.12234,"0"
"192",56.69357,23.14689,"0"
"193",56.86983,23.20868,"0"
"194",56.63745,23.16048,"0"
"195",56.83128,23.22853,"0"
"196",56.53616,23.25784,"0"
"197",56.85323,23.36995,"0"
"198",56.9237,23.39524,"0"
"199",57.00381,23.42432,"0"
"200",56.54604,23.1619,"0"
"201",56.5813,23.17414,"0"
"202",56.65178,23.19878,"0"
"203",56.41939,23.15107,"0"
"204",56.50751,23.18161,"0"
"205",56.36323,23.16468,"0"
"206",56.64516,23.26291,"0"
"207",56.75089,23.30018,"0"
"208",56.78609,23.31264,"0"
"209",56.87421,23.34399,"0"
"210",56.94464,23.36917,"0"
"211",56.9975,23.38809,"0"
"212",57.0327,23.40082,"0"
"213",56.73484,23.62787,"0"
"214",56.94603,23.70494,"0"
"215",56.63854,23.32699,"0"
"216",56.92324,23.43021,"0"
"217",57.02598,23.46556,"0"
"218",56.63519,23.35906,"0"
"219",56.80375,23.45747,"0"
"220",56.93126,23.49841,"0"
"221",56.382,23.33614,"0"
"222",56.81928,23.48151,"0"
"223",56.91021,23.52432,"0"
"224",56.92432,23.56726,"0"
"225",56.48428,23.40524,"0"
"226",56.85405,23.53747,"0"
"227",56.88926,23.55015,"0"
"228",56.83368,23.56396,"0"
"229",56.76057,23.59878,"0"
"230",56.7735,23.60848,"0"
"231",56.66448,23.60232,"0"
"232",56.69971,23.61516,"0"
"233",56.81604,23.72424,"0"
"234",56.83707,23.69848,"0"
"235",56.74226,23.73064,"0"
"236",56.86542,23.77582,"0"
"237",56.89495,23.777967,"0"
"238",56.77057,23.80782,"0"
"239",56.89367,23.85322,"0"
"240",56.80836,23.7911,"0"
"241",56.91473,23.8275,"0"
"242",56.7005,23.94875,"0"
"243",56.73568,23.96172,"0"
"244",56.88681,23.91774,"0"
"245",56.92191,23.9309,"0"
"246",56.88326,23.94992,"0"
"247",56.90084,23.95653,"0"
"248",56.63366,23.8907,"0"
"249",56.66771,23.9187,"0"
"250",56.70225,23.9178,"0"
"251",57.04853,24.11299,"0"
"252",56.79542,24.08437,"0"
"253",56.81292,24.09302,"0"
"254",56.71102,24.01937,"0"
"255",56.83413,24.06548,"0"
"256",56.40873,23.94078,"0"
"257",56.35256,23.95327,"0"
"258",56.70415,24.08351,"0"
"259",56.73927,24.09669,"0"
"260",56.77085,24.14208,"0"
"261",56.79697,24.18587,"0"
"262",56.96055,24.24762,"0"
"263",57.17129,24.3289,"0"
"264",56.93943,24.27319,"0"
"265",57.00969,24.30016,"0"
"266",56.95341,24.31216,"0"
"267",56.98859,24.32569,"0"
"268",56.74582,24.36649,"0"
"269",56.81621,24.39365,"0"
"270",56.88644,24.42067,"0"
"271",56.93909,24.44111,"0"
"272",56.97419,24.45475,"0"
"273",57.00926,24.46837,"0"
"274",57.06194,24.48892,"0"
"275",57.07947,24.4958,"0"
"276",56.70405,24.25035,"0"
"277",56.9323,24.33766,"0"
"278",56.75314,24.30251,"0"
"279",56.94627,24.37661,"0"
"280",57.06915,24.42431,"0"
"281",56.48631,24.23466,"0"
"282",56.71443,24.32116,"0"
"283",56.87247,24.38171,"0"
"284",57.03043,24.44296,"0"
"285",56.33795,24.21061,"0"
"286",56.90038,24.45963,"0"
"287",56.95345,24.47785,"0"
"288",57.07589,24.52813,"0"
"289",56.42281,24.31032,"0"
"290",56.68614,24.41047,"0"
"291",56.73879,24.43073,"0"
"292",56.77395,24.44422,"0"
"293",56.80905,24.4578,"0"
"294",57.00209,24.53292,"0"
"295",56.61234,24.41568,"0"
"296",56.7703,24.47638,"0"
"297",56.92825,24.53768,"0"
"298",56.43319,24.38063,"0"
"299",56.50353,24.40712,"0"
"300",56.5209,24.41402,"0"
"301",56.6263,24.45428,"0"
"302",56.73158,24.49488,"0"
"303",56.94208,24.56259,"0"
"304",56.53491,24.45261,"0"
"305",56.72762,24.52701,"0"
"306",56.76307,24.54051,"0"
"307",56.85078,24.57463,"0"
"308",56.88693,24.58097,"0"
"309",56.92099,24.60211,"0"
"310",56.3558,24.41756,"0"
"311",56.74189,24.56575,"0"
"312",56.79452,24.58624,"0"
"313",56.82959,24.59994,"0"
"314",56.7558,24.60463,"0"
"315",56.87854,24.65274,"0"
"316",56.35222,24.4493,"0"
"317",56.3311,24.47437,"0"
"318",56.45393,24.52125,"0"
"319",56.68198,24.60936,"0"
"320",56.83986,24.67103,"0"
"321",56.8649,24.79122,"0"
"322",56.43273,24.54634,"0"
"323",56.73096,24.66187,"0"
"324",56.78357,24.6825,"0"
"325",56.88881,24.72355,"0"
"326",56.90621,24.73262,"0"
"327",56.40064,24.66674,"0"
"328",56.47079,24.69386,"0"
"329",56.52341,24.71433,"0"
"330",56.44663,24.58484,"0"
"331",56.48174,24.5984,"0"
"332",56.67469,24.6733,"0"
"333",56.83249,24.73519,"0"
"334",56.42546,24.60989,"0"
"335",56.58334,24.67105,"0"
"336",56.65349,24.69844,"0"
"337",56.7061,24.71903,"0"
"338",56.47596,24.66231,"0"
"339",56.82516,24.7995,"0"
"340",56.53729,24.75301,"0"
"341",56.60741,24.78051,"0"
"342",56.69506,24.81503,"0"
"343",56.44592,24.75064,"0"
"344",56.55113,24.79175,"0"
"345",56.60372,24.81241,"0"
"346",56.63877,24.82623,"0"
"347",56.67382,24.84009,"0"
"348",56.47731,24.79614,"0"
"349",56.5299,24.81675,"0"
"350",56.45609,24.82105,"0"
"351",56.61385,24.88314,"0"
"352",56.73798,24.93485,"0"
"353",56.80658,24.95988,"0"
"354",56.50498,24.87351,"0"
"355",56.5926,24.90812,"0"
"356",56.69775,24.94987,"0"
"357",56.75032,24.97092,"0"
"358",56.78504,24.98407,"0"
"359",56.82132,25.00226,"0"
"360",56.72906,24.99592,"0"
"361",56.51507,24.94409,"0"
"362",56.48375,24.89844,"0"
"363",56.57137,24.93307,"0"
"364",56.64145,24.96093,"0"
"365",56.83416,25.03812,"0"
"366",57.39396,25.25959,"0"
"367",57.33489,25.27601,"0"
"368",56.63398,25.02477,"0"
"369",56.70404,25.05285,"0"
"370",56.33875,25.04042,"0"
"371",56.60144,25.14534,"0"
"372",56.81153,25.23049,"0"
"373",56.84653,25.24481,"0"
"374",56.97104,25.29478,"0"
"375",57.00406,25.30956,"0"
"376",56.43754,24.97994,"0"
"377",56.5952,25.04269,"0"
"378",56.80392,25.1259,"0"
"379",57.16045,25.26859,"0"
"380",57.19057,25.28518,"0"
"381",56.38125,24.99088,"0"
"382",56.6615,25.10267,"0"
"383",57.13422,25.29566,"0"
"384",57.32664,25.37618,"0"
"385",56.29996,25.0582,"0"
"386",56.38755,25.09299,"0"
"387",56.41255,25.0365,"0"
"388",56.51764,25.07837,"0"
"389",56.57018,25.0994,"0"
"390",56.72776,25.16291,"0"
"391",56.92033,25.24138,"0"
"392",57.35782,25.4233,"0"
"393",57.42778,25.45284,"0"
"394",56.82143,25.30178,"0"
"395",56.87389,25.32344,"0"
"396",56.90861,25.33638,"0"
"397",56.83119,25.37403,"0"
"398",56.90126,25.40207,"0"
"399",56.99035,25.43033,"0"
"400",56.70269,25.21976,"0"
"401",56.86047,25.28442,"0"
"402",57.01664,25.3489,"0"
"403",57.36763,25.49575,"0"
"404",56.3237,25.16708,"0"
"405",56.47857,25.23185,"0"
"406",56.34875,25.11078,"0"
"407",56.40129,25.1317,"0"
"408",56.66391,25.23747,"0"
"409",56.78642,25.2874,"0"
"410",56.94387,25.35229,"0"
"411",56.22241,25.09372,"0"
"412",56.25743,25.10759,"0"
"413",56.37999,25.15639,"0"
"414",56.41501,25.17041,"0"
"415",56.6951,25.28367,"0"
"416",56.76511,25.31226,"0"
"417",56.85326,25.34514,"0"
"418",56.93838,25.38518,"0"
"419",56.97464,25.39907,"0"
"420",56.27117,25.14613,"0"
"421",56.78857,25.42269,"0"
"422",56.87604,25.45892,"0"
"423",56.89358,25.46809,"0"
"424",56.19738,25.14991,"0"
"425",56.24982,25.17091,"0"
"426",56.35493,25.21278,"0"
"427",56.40745,25.23386,"0"
"428",56.56499,25.29756,"0"
"429",56.73993,25.36908,"0"
"430",56.88023,25.43202,"0"
"431",56.98479,25.470485,"0"
"432",56.29978,25.22441,"0"
"433",56.40364,25.26559,"0"
"434",56.49119,25.30104,"0"
"435",56.56108,25.32948,"0"
"436",56.71864,25.39386,"0"
"437",56.34736,25.27547,"0"
"438",56.50484,25.33991,"0"
"439",56.59232,25.37548,"0"
"440",56.78479,25.45469,"0"
"441",56.9788,25.54126,"0"
"442",57.06446,25.5744,"0"
"443",56.48354,25.36444,"0"
"444",56.60599,25.41449,"0"
"445",57.04552,25.73596,"0"
"446",56.82566,25.57257,"0"
"447",56.22103,25.25851,"0"
"448",56.25603,25.27254,"0"
"449",56.32605,25.30072,"0"
"450",56.41351,25.33608,"0"
"451",57.04319,25.5964,"0"
"452",56.30475,25.32534,"0"
"453",56.81201,25.53328,"0"
"454",56.87753,25.56613,"0"
"455",56.93446,25.58447,"0"
"456",57.03924,25.62872,"0"
"457",57.09121,25.6512,"0"
"458",56.26592,25.3428,"0"
"459",56.35339,25.37824,"0"
"460",56.4234,25.40656,"0"
"461",56.51084,25.44234,"0"
"462",56.54583,25.45664,"0"
"463",56.27957,25.38144,"0"
"464",56.31461,25.39563,"0"
"465",56.36707,25.41689,"0"
"466",56.48177,25.53045,"0"
"467",56.60421,25.58106,"0"
"468",56.15712,25.33212,"0"
"469",56.43705,25.44548,"0"
"470",56.52452,25.48128,"0"
"471",56.55948,25.49563,"0"
"472",56.59441,25.51009,"0"
"473",56.6294,25.52459,"0"
"474",56.64691,25.5318,"0"
"475",56.7518,25.57535,"0"
"476",56.80424,25.59732,"0"
"477",57.03154,25.68663,"0"
"478",57.10139,25.72275,"0"
"479",56.29327,25.42018,"0"
"480",56.31036,25.42899,"0"
"481",56.3807,25.45574,"0"
"482",56.41403,25.47315,"0"
"483",56.66048,25.5709,"0"
"484",56.69551,25.58542,"0"
"485",56.81786,25.63655,"0"
"486",56.20198,25.41626,"0"
"487",56.32344,25.46858,"0"
"488",56.44683,25.51609,"0"
"489",56.63916,25.59559,"0"
"490",56.76149,25.6466,"0"
"491",56.95375,25.72767,"0"
"492",57.06089,25.76239,"0"
"493",56.16313,25.43369,"0"
"494",56.2506,25.46914,"0"
"495",56.47794,25.56227,"0"
"496",56.53037,25.58389,"0"
"497",56.6353,25.62746,"0"
"498",56.88,25.7302,"0"
"499",56.57895,25.63746,"0"
"500",56.7013,25.68851,"0"
"501",56.80611,25.7326,"0"
"502",57.06809,25.8442,"0"
"503",57.20785,25.90429,"0"
"504",56.27012,25.60971,"0"
"505",56.42739,25.67464,"0"
"506",56.27783,25.54648,"0"
"507",56.31282,25.56086,"0"
"508",56.34782,25.5752,"0"
"509",56.4352,25.61125,"0"
"510",56.47013,25.62566,"0"
"511",56.62743,25.69109,"0"
"512",56.71486,25.72777,"0"
"513",56.82738,25.75895,"0"
"514",57.18143,25.93469,"0"
"515",56.19349,25.53581,"0"
"516",56.29145,25.58531,"0"
"517",56.44879,25.65022,"0"
"518",56.53619,25.68643,"0"
"519",56.60607,25.71567,"0"
"520",56.65848,25.7377,"0"
"521",56.69345,25.75229,"0"
"522",56.72838,25.76713,"0"
"523",56.81576,25.80408,"0"
"524",56.922,25.85394,"0"
"525",57.04283,25.90109,"0"
"526",57.07771,25.91618,"0"
"527",57.12357,25.93623,"0"
"528",57.20406,25.97481,"0"
"529",56.53227,25.71831,"0"
"530",56.58466,25.74025,"0"
"531",56.89853,25.87756,"0"
"532",57.04583,25.9397,"0"
"533",57.2142,26.01398,"0"
"534",56.16133,25.59827,"0"
"535",56.19627,25.61259,"0"
"536",56.23125,25.62691,"0"
"537",56.31867,25.66294,"0"
"538",56.54585,25.75735,"0"
"539",56.63315,25.79403,"0"
"540",56.66813,25.80877,"0"
"541",56.70307,25.82357,"0"
"542",57.01763,25.95692,"0"
"543",56.14187,25.75559,"0"
"544",56.22919,25.79175,"0"
"545",56.24275,25.83057,"0"
"546",56.14,25.62263,"0"
"547",56.24482,25.66562,"0"
"548",56.2798,25.6801,"0"
"549",56.33221,25.70169,"0"
"550",56.40211,25.73076,"0"
"551",56.43708,25.74528,"0"
"552",56.48951,25.76713,"0"
"553",56.59428,25.81115,"0"
"554",56.64682,25.83327,"0"
"555",56.71658,25.86281,"0"
"556",56.73404,25.87028,"0"
"557",56.15358,25.66118,"0"
"558",56.18853,25.67559,"0"
"559",56.2759,25.71159,"0"
"560",56.69408,25.88756,"0"
"561",56.85229,25.95439,"0"
"562",56.97459,26.0081,"0"
"563",57.00947,26.0226,"0"
"564",57.16651,26.09059,"0"
"565",56.25452,25.7359,"0"
"566",56.35933,25.7795,"0"
"567",56.60385,25.88218,"0"
"568",57.1572,26.11051,"0"
"569",56.37289,25.81845,"0"
"570",56.24666,25.799,"0"
"571",56.26836,25.80084,"0"
"572",56.33397,25.84163,"0"
"573",56.85775,26.05798,"0"
"574",56.98101,26.12591,"0"
"575",56.39989,25.89637,"0"
"576",56.43482,25.91102,"0"
"577",56.74908,26.0448,"0"
"578",56.87125,26.09748,"0"
"579",56.90611,26.11266,"0"
"580",56.99335,26.15068,"0"
"581",56.25626,25.86939,"0"
"582",56.34361,25.90594,"0"
"583",56.72764,26.06919,"0"
"584",56.58395,26.04125,"0"
"585",56.59747,26.08048,"0"
"586",56.63235,26.09543,"0"
"587",56.52367,26.08231,"0"
"588",56.55856,26.0973,"0"
"589",56.57602,26.10477,"0"
"590",56.61095,26.11976,"0"
"591",56.64579,26.13483,"0"
"592",56.83769,26.21796,"0"
"593",56.55455,26.12903,"0"
"594",56.62435,26.15905,"0"
"595",56.3761,26.08616,"0"
"596",56.53309,26.1533,"0"
"597",56.40698,26.13266,"0"
"598",56.56396,26.20007,"0"
"599",56.65116,26.23777,"0"
"600",56.17212,26.09932,"0"
"601",56.55621,26.26741,"0"
"602",56.53439,26.287734,"0"
"603",56.62973,26.26121,"0"
"604",56.64225,26.2971,"0"
"605",56.67794,26.31662,"0"
"606",57.39792,26.87862,"0"
"607",56.29554,26.28475,"0"
"608",56.3653,26.31482,"0"
"609",56.38275,26.32236,"0"
"610",56.45248,26.35251,"0"
"611",56.52219,26.38292,"0"
"612",56.30893,26.32385,"0"
"613",56.3961,26.36149,"0"
"614",56.51811,26.41453,"0"
"615",55.86891,26.1697,"0"
"616",56.28745,26.3479,"0"
"617",55.80979,26.34206,"0"
"618",55.89652,26.37908,"0"
"619",57.53313,27.11403,"0"
"620",55.84336,26.22468,"0"
"621",55.87826,26.23946,"0"
"622",56.74968,26.61762,"0"
"623",55.81797,26.24864,"0"
"624",55.85685,26.26322,"0"
"625",55.89166,26.27806,"0"
"626",56.39718,26.49547,"0"
"627",56.44946,26.51838,"0"
"628",56.51916,26.54903,"0"
"629",57.45897,26.9759,"0"
"630",55.92249,26.32407,"0"
"631",56.07941,26.39114,"0"
"632",56.38191,26.53111,"0"
"633",57.40266,26.98374,"0"
"634",55.79564,26.30293,"0"
"635",56.37156,26.55102,"0"
"636",57.41568,27.02431,"0"
"637",55.84396,26.3865,"0"
"638",56.22391,26.55323,"0"
"639",57.26818,27.024,"0"
"640",57.28554,27.03203,"0"
"641",57.42459,27.09726,"0"
"642",55.92366,26.45642,"0"
"643",56.23662,26.58715,"0"
"644",57.21177,27.03196,"0"
"645",57.24933,27.05569,"0"
"646",57.26391,27.056025,"0"
"647",57.42035,27.12965,"0"
"648",57.48985,27.16249,"0"
"649",55.90216,26.48017,"0"
"650",55.98925,26.51763,"0"
"651",55.91551,26.51884,"0"
"652",55.91137,26.55007,"0"
"653",56.1552,26.65603,"0"
"654",55.88984,26.57373,"0"
"655",56.29034,26.74873,"0"
"656",55.88574,26.60492,"0"
"657",56.54684,26.89672,"0"
"658",55.77298,26.62211,"0"
"659",56.01021,26.72998,"0"
"660",56.0864,26.75846,"0"
"661",56.24301,26.82778,"0"
"662",56.55616,26.96814,"0"
"663",56.25626,26.86689,"0"
"664",55.97063,27.07144,"0"
"665",56.16433,26.85909,"0"
"666",56.19971,26.87485,"0"
"667",56.2346,26.89059,"0"
"668",56.26943,26.90614,"0"
"669",55.7954,26.73044,"0"
"670",56.50455,27.08056,"0"
"671",56.53923,27.09475,"0"
"672",56.40903,27.10256,"0"
"673",56.01488,26.96399,"0"
"674",56.03967,26.96989,"0"
"675",56.03516,27.00119,"0"
"676",56.04861,27.03987,"0"
"677",55.89295,27.23529,"0"
"678",55.9105,27.37543,"0"
"679",55.85614,27.59797,"0"
"680",55.95827,27.56284,"0"
"681",55.80641,27.59247,"0"
"682",57.83883,26.01015,"0"
"683",57.73769,26.027,"0"
"684",56.61612,26.79346,"0"
"685",56.95597,27.15149,"0"
"686",56.58303,27.31666,"0"
"687",56.61777,27.33276,"0"
"688",56.89555,27.46288,"0"
"689",57.08641,27.55363,"0"
"690",57.15579,27.58684,"0"
"691",56.56137,27.34022,"0"
"692",56.5936,27.36307,"0"
"693",56.82189,27.46238,"0"
"694",57.06468,27.57734,"0"
"695",56.73063,27.45296,"0"
"696",56.76534,27.46924,"0"
"697",56.80006,27.48561,"0"
"698",56.9215,27.54309,"0"
"699",57.00826,27.58448,"0"
"700",56.81306,27.52558,"0"
"701",56.7046,27.5083,"0"
"702",56.73928,27.52468,"0"
"703",56.78774,27.54631,"0"
"704",56.82605,27.56569,"0"
"705",56.84342,27.57398,"0"
"706",56.86188,27.58072,"0"
"707",56.89545,27.59867,"0"
"708",57.05155,27.67341,"0"
"709",57.08622,27.69009,"0"
"710",56.76018,27.559,"0"
"711",56.80435,27.58931,"0"
"712",56.83965,27.6031,"0"
"713",56.8737,27.62233,"0"
"714",56.90837,27.63886,"0"
"715",57.06447,27.71381,"0"
"716",56.81731,27.62936,"0"
"717",56.92384,21.29171,"0"
"718",57.27511,21.43222,"0"
"719",56.88254,21.34584,"0"
"720",56.91961,21.36607,"0"
"721",57.14828,21.42674,"0"
"722",57.2014,21.44309,"0"
"723",56.96828,21.40511,"0"
"724",57.18512,27.46678,"0"
"725",57.23011,27.48335,"0"
"726",57.34677,27.54157,"0"
"727",55.95267,26.93141,"0"
"728",56.07443,26.98538,"0"
"729",55.77692,26.89293,"0"
"730",56.08836,27.02873,"0"
"731",57.21662,27.54757,"0"
"732",57.33798,27.60619,"0"
"733",57.37728,27.6229,"0"
"734",55.97911,27.00926,"0"
"735",56.671964,27.329599,"0"
"736",57.22963,27.58802,"0"
"737",57.26425,27.60487,"0"
"738",57.29891,27.62164,"0"
"739",57.19048,27.60357,"0"
"740",56.28873,24.52434,"0"
"741",56.39038,24.59638,"0"
"742",57.94244,25.29326,"0"
"743",57.97745,25.30821,"0"
"744",58.04744,25.33823,"0"
"745",56.41452,24.70523,"0"
"746",57.8336,25.28146,"0"
"747",57.9911,25.34875,"0"
"748",57.8123,25.30704,"0"
"749",57.96976,25.37429,"0"
"750",57.79139,25.33535,"0"
"751",57.94844,25.39977,"0"
"752",57.55959,25.26888,"0"
"753",57.60392,25.97492,"0"
"754",57.63882,25.99036,"0"
"755",57.67374,26.00583,"0"
"756",57.68211,25.32061,"0"
"757",57.71712,25.33544,"0"
"758",57.90958,25.41771,"0"
"759",56.54004,24.88735,"0"
"760",57.6258,25.33112,"0"
"761",57.69579,25.3608,"0"
"762",57.76576,25.39063,"0"
"763",57.80075,25.40559,"0"
"764",57.81825,25.4131,"0"
"765",57.88823,25.44315,"0"
"766",57.95819,25.47334,"0"
"767",57.67445,25.38613,"0"
"768",57.79691,25.43846,"0"
"769",57.83192,25.4529,"0"
"770",57.90185,25.48364,"0"
"771",57.84389,25.48996,"0"
"772",57.93294,25.53175,"0"
"773",56.54639,24.98984,"0"
"774",56.7916,25.08809,"0"
"775",57.57914,25.4131,"0"
"776",57.73669,25.48163,"0"
"777",57.80692,25.51182,"0"
"778",57.89408,25.54954,"0"
"779",57.96402,25.57995,"0"
"780",57.62788,25.46943,"0"
"781",57.69786,25.49941,"0"
"782",57.78552,25.53682,"0"
"783",57.85522,25.5673,"0"
"784",57.87201,25.56846,"0"
"785",57.90766,25.59009,"0"
"786",56.50387,25.03958,"0"
"787",57.60651,25.49467,"0"
"788",57.64151,25.50966,"0"
"789",57.72894,25.54724,"0"
"790",57.76391,25.56232,"0"
"791",57.79889,25.57749,"0"
"792",57.83385,25.59262,"0"
"793",57.92126,25.63065,"0"
"794",57.67258,25.55743,"0"
"795",57.74253,25.58763,"0"
"796",57.77696,25.63381,"0"
"797",57.86491,25.64076,"0"
"798",57.89986,25.65599,"0"
"799",56.53139,25.1172,"0"
"800",57.60034,25.55716,"0"
"801",57.70373,25.60528,"0"
"802",57.79107,25.64317,"0"
"803",56.4576,25.12096,"0"
"804",56.54513,25.1561,"0"
"805",57.64732,25.61536,"0"
"806",57.83958,25.69889,"0"
"807",56.31372,25.09681,"0"
"808",56.4363,25.1457,"0"
"809",56.47133,25.1597,"0"
"810",56.50633,25.17381,"0"
"811",56.55886,25.19494,"0"
"812",57.56969,25.63207,"0"
"813",57.60845,25.63298,"0"
"814",57.62464,25.64102,"0"
"815",56.34498,25.14242,"0"
"816",56.45004,25.18444,"0"
"817",56.53757,25.21971,"0"
"818",56.57259,25.23386,"0"
"819",57.63949,25.68078,"0"
"820",57.67105,25.69032,"0"
